position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,6,182,2,2,4,2,2
0,0,1,0,3,1,192,1,1,1,1
0,0,1,0,5,1,2,1,188,2,1
0,0,1,0,3,105,1,85,4,1,1
0,0,1,0,26,1,1,1,161,9,1
0,0,1,0,4,2,1,173,14,5,1
0,0,1,0,4,1,1,1,191,1,1
0,0,1,0,1,1,1,193,2,1,1
0,0,1,0,1,11,33,139,2,12,2
0,0,1,0,2,1,123,60,11,2,1
0,0,1,0,1,17,1,2,171,1,7
0,0,1,0,2,2,10,161,2,21,2
0,0,1,0,2,21,9,161,1,2,4
0,0,1,0,1,4,11,1,1,181,1
0,0,1,0,36,1,1,1,157,1,3
0,0,1,0,1,1,1,190,1,4,2
0,0,1,0,1,1,1,188,1,1,7
0,0,1,0,4,184,6,1,3,1,1
0,0,1,0,34,1,1,20,142,1,1
0,0,1,0,68,3,3,121,2,2,1
0,0,1,0,2,1,1,183,10,2,1
0,0,1,0,24,2,2,169,1,1,1
0,0,1,0,1,1,183,2,10,2,1
0,0,1,0,1,2,191,2,2,1,1
0,0,1,0,1,2,1,193,1,1,1
0,0,1,0,2,1,6,1,1,187,2
0,0,1,0,2,1,9,176,1,1,10
0,0,1,0,2,1,1,189,4,1,2
0,0,1,0,1,3,190,1,1,1,3
0,0,1,0,16,174,1,2,4,2,1
0,0,1,0,1,1,3,1,181,12,1
0,0,1,0,1,2,16,25,153,2,1
0,0,1,0,1,11,77,8,101,1,1
0,0,1,0,149,1,33,1,1,14,1
0,0,1,0,1,11,95,1,3,88,1
0,0,1,0,1,1,1,96,2,1,98
0,0,1,0,1,1,1,2,18,175,2
0,0,1,0,6,6,6,150,4,2,26
0,0,1,0,1,1,14,3,179,1,1
0,0,1,0,1,1,192,1,1,3,1
0,0,1,0,2,2,1,192,1,1,1
0,0,1,0,2,166,2,4,24,1,1
0,0,1,0,194,1,1,1,1,1,1
0,0,1,0,27,1,1,168,1,1,1
0,0,1,0,1,3,186,4,2,2,2
0,0,1,0,2,4,184,1,1,2,6
0,0,1,0,2,1,1,1,2,192,1
0,0,1,0,5,1,1,188,2,1,2
0,0,1,0,1,9,2,1,7,138,42
0,0,1,0,5,2,145,42,2,2,2
0,0,1,0,13,152,1,2,2,2,28
0,0,1,0,1,1,5,185,1,5,2
0,0,1,0,3,3,1,161,30,1,1
0,0,1,0,1,1,9,1,1,3,184
0,0,1,0,7,2,1,2,186,1,1
0,0,1,0,1,1,2,1,1,1,193
0,0,1,0,4,2,181,1,4,2,6
0,0,1,0,2,2,2,183,7,2,2
0,0,1,0,2,1,185,9,1,1,1
0,0,1,0,42,147,1,1,1,6,2
0,0,1,0,2,1,1,1,193,1,1
0,0,1,0,1,1,194,1,1,1,1
0,0,1,0,1,1,34,155,7,1,1
0,0,1,0,5,5,5,172,7,2,4
0,0,1,0,2,10,182,1,2,2,1
0,0,1,0,14,3,14,160,3,1,5
0,0,1,0,1,2,2,11,176,7,1
0,0,1,0,1,3,1,3,188,3,1
0,0,1,0,1,1,4,181,11,1,1
0,0,1,0,1,1,194,1,1,1,1
0,0,1,0,5,30,1,159,2,1,2
0,0,1,0,1,190,4,2,1,1,1
0,0,1,0,2,28,7,150,2,9,2
0,0,1,0,1,1,192,2,1,2,1
0,0,1,0,1,3,1,1,183,1,10
0,0,1,0,1,2,1,2,189,1,4
0,0,1,0,86,107,1,3,1,1,1
0,0,1,0,12,1,1,2,4,140,40
0,0,1,0,1,1,1,1,3,187,6
0,0,1,0,1,34,8,143,1,2,11
0,0,1,0,8,186,1,1,2,1,1
0,0,1,0,6,166,1,15,1,10,1
0,0,1,0,9,2,1,180,2,4,2
0,0,1,0,2,2,1,191,1,1,2
0,0,1,0,2,4,187,1,1,1,4
0,0,1,0,2,2,1,1,191,1,2
0,0,1,0,43,3,148,1,2,1,2
0,0,1,0,2,1,19,2,2,172,2
0,0,1,0,159,4,21,1,13,1,1
0,0,1,0,5,4,1,165,2,19,4
0,0,1,0,1,1,1,189,1,6,1
0,0,1,0,4,2,1,179,8,4,2
0,0,1,0,2,18,5,170,1,2,2
0,0,1,0,1,1,1,194,1,1,1
0,0,1,0,191,1,2,1,1,2,2
0,0,1,0,1,33,4,1,158,1,2
0,0,1,0,1,1,1,193,1,2,1
0,0,1,0,2,1,6,182,6,2,1
0,0,1,0,8,4,1,144,2,15,26
0,0,1,0,3,1,3,185,1,6,1
0,0,1,0,28,1,1,3,161,2,4
0,0,1,0,2,1,5,188,1,1,2
0,0,1,0,1,175,1,2,2,18,1
0,0,1,0,2,1,19,2,173,1,2
0,0,1,0,1,27,9,155,2,4,2
0,0,1,0,17,1,1,1,16,163,1
0,0,1,0,74,2,14,106,1,1,2
0,0,1,0,9,1,1,186,1,1,1
0,0,1,0,7,183,1,4,2,1,2
0,0,1,0,15,1,1,178,2,2,1
0,0,1,0,1,7,1,1,188,1,1
0,0,1,0,1,1,1,193,1,1,2
0,0,1,0,1,1,1,168,2,25,2
0,0,1,0,3,7,1,3,7,176,3
0,0,1,0,1,2,160,1,4,1,31
0,0,1,0,1,1,1,1,1,194,1
0,0,1,0,1,11,2,182,1,1,2
0,0,1,0,1,1,3,3,184,1,7
0,0,1,0,25,1,1,168,1,2,2
0,0,1,0,1,193,1,1,1,1,2
0,0,1,0,1,1,1,3,1,1,192
0,0,1,0,1,13,1,1,173,2,9
0,0,1,0,1,2,1,191,2,2,1
0,0,1,0,1,1,2,154,39,1,2
0,0,1,0,1,1,1,1,1,193,2
0,0,1,0,1,188,1,1,2,6,1
0,0,1,0,17,99,1,68,1,12,2
0,0,1,0,1,21,31,2,141,2,2
0,0,1,0,3,1,1,131,6,2,56
