position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,10,10,930,10,10,20,10
0,0,1,0,10,10,790,20,130,30,10
0,0,1,0,10,10,920,20,10,20,10
0,0,1,0,10,10,900,30,20,20,10
0,0,1,0,10,10,920,20,20,10,10
0,0,1,0,10,10,850,80,20,10,20
0,0,1,0,50,10,890,10,10,20,10
0,0,1,0,10,10,820,30,110,10,10
0,0,1,0,10,10,450,10,500,10,10
0,0,1,0,20,10,850,10,50,50,10
0,0,1,0,10,10,850,10,100,10,10
0,0,1,0,10,10,860,50,20,40,10
0,0,1,0,20,10,910,10,30,10,10
0,0,1,0,10,10,900,10,50,10,10
0,0,1,0,10,10,920,30,10,10,10
0,0,1,0,10,10,930,10,20,10,10
0,0,1,0,10,10,870,10,40,50,10
0,0,1,0,10,10,900,10,40,20,10
0,0,1,0,10,10,910,20,30,10,10
0,0,1,0,10,10,930,10,20,10,10
0,0,1,0,10,10,930,20,10,10,10
0,0,1,0,10,10,890,10,50,20,10
0,0,1,0,10,10,870,10,80,10,10
0,0,1,0,10,10,900,10,20,40,10
0,0,1,0,20,10,930,10,10,10,10
0,0,1,0,10,10,930,10,20,10,10
0,0,1,0,10,10,900,30,20,20,10
0,0,1,0,10,10,900,10,50,10,10
0,0,1,0,10,10,920,10,10,30,10
0,0,1,0,10,10,840,20,100,10,10
0,0,1,0,10,10,940,10,10,10,10
0,0,1,0,30,20,900,10,10,10,20
0,0,1,0,10,10,810,30,10,120,10
0,0,1,0,10,10,920,20,20,10,10
0,0,1,0,20,10,920,10,10,20,10
0,0,1,0,10,10,880,30,50,10,10
0,0,1,0,10,10,900,10,40,10,20
0,0,1,0,10,10,600,340,20,10,10
0,0,1,0,10,10,930,10,20,10,10
0,0,1,0,10,10,860,50,30,30,10
0,0,1,0,10,10,940,10,10,10,10
0,0,1,0,10,10,910,10,20,30,10
0,0,1,0,10,20,910,10,20,10,20
0,0,1,0,10,10,920,20,10,20,10
0,0,1,0,20,10,880,10,40,30,10
0,0,1,0,10,10,870,10,40,50,10
0,0,1,0,10,10,740,10,90,120,20
0,0,1,0,10,10,940,10,10,10,10
0,0,1,0,20,10,880,30,10,40,10
0,0,1,0,10,10,910,10,20,30,10
0,0,1,0,10,60,300,10,590,10,20
0,0,1,0,10,10,900,30,20,10,20
0,0,1,0,30,10,850,60,10,30,10
0,0,1,0,10,10,890,30,20,30,10
0,0,1,0,10,10,930,10,10,20,10
0,0,1,0,10,10,920,10,30,10,10
0,0,1,0,10,10,910,10,40,10,10
0,0,1,0,20,10,860,40,20,40,10
0,0,1,0,10,20,780,60,110,10,10
0,0,1,0,10,10,810,20,30,110,10
0,0,1,0,10,10,940,10,10,10,10
0,0,1,0,10,10,920,10,30,10,10
0,0,1,0,10,10,930,20,10,10,10
0,0,1,0,10,10,880,10,70,10,10
0,0,1,0,10,10,930,10,20,10,10
0,0,1,0,10,10,930,10,20,10,10
0,0,1,0,10,20,860,10,20,70,10
0,0,1,0,10,10,920,20,10,20,10
0,0,1,0,10,10,800,80,20,70,10
0,0,1,0,10,10,870,10,80,10,10
0,0,1,0,10,20,920,10,10,20,10
0,0,1,0,10,10,920,10,20,20,10
0,0,1,0,10,10,930,10,10,20,10
0,0,1,0,10,10,900,20,40,10,10
0,0,1,0,10,10,870,40,40,20,10
0,0,1,0,10,10,870,10,10,80,10
0,0,1,0,10,10,900,20,40,10,10
0,0,1,0,20,10,840,100,10,10,10
0,0,1,0,10,10,920,20,20,10,10
0,0,1,0,10,10,900,40,20,10,10
0,0,1,0,10,10,920,20,20,10,10
0,0,1,0,10,10,940,10,10,10,10
0,0,1,0,10,10,900,10,50,10,10
0,0,1,0,10,10,910,10,10,40,10
0,0,1,0,10,10,850,30,50,20,30
0,0,1,0,10,10,890,20,20,30,20
0,0,1,0,10,10,890,10,50,10,20
0,0,1,0,10,10,870,10,70,20,10
0,0,1,0,10,10,890,10,10,60,10
0,0,1,0,10,10,850,90,10,20,10
0,0,1,0,20,30,840,20,40,10,40
0,0,1,0,20,10,920,10,10,20,10
0,0,1,0,10,10,910,30,10,20,10
0,0,1,0,10,10,930,20,10,10,10
0,0,1,0,10,10,920,10,10,30,10
0,0,1,0,10,10,940,10,10,10,10
0,0,1,0,10,10,930,10,10,20,10
0,0,1,0,10,10,920,10,10,20,20
0,0,1,0,10,20,930,10,10,10,10
0,0,1,0,10,10,920,10,30,10,10
0,16384,1,1,20,10,190,20,580,170,10
0,16384,1,1,70,10,60,40,750,60,10
0,16384,1,1,110,10,540,80,240,10,10
0,268435456,1,1,10,40,30,30,10,840,40
0,268435456,1,1,10,10,10,20,10,930,10
0,1,1,1,90,10,60,540,280,10,10
0,16384,1,1,90,30,680,20,70,70,40
0,1,1,1,60,10,30,620,250,10,20
0,2097152,1,1,10,10,920,10,10,30,10
0,16384,1,1,40,40,700,130,50,20,20
0,1,1,1,60,10,300,420,180,20,10
0,268435456,1,1,10,10,70,10,20,290,590
0,268435456,1,1,10,10,780,20,10,160,10
0,34359738368,1,1,10,10,210,740,10,10,10
0,268435456,1,1,10,30,30,20,10,890,10
0,128,1,1,10,10,90,10,170,700,10
0,2097152,1,1,20,10,900,10,30,20,10
0,1,1,1,60,10,50,110,750,10,10
0,16384,1,1,40,10,50,10,860,20,10
0,16384,1,1,40,20,550,50,110,220,10
0,268435456,1,1,10,10,30,20,10,910,10
0,128,1,1,10,10,60,10,80,820,10
0,2097152,1,1,100,10,810,10,40,20,10
0,2097152,1,1,10,10,880,30,50,10,10
0,1,1,1,30,20,50,780,100,10,10
0,4398046511104,1,1,10,10,910,10,40,10,10
0,1,1,1,190,10,120,380,250,40,10
0,4398046511104,1,1,10,10,900,10,40,10,20
