position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,10,10,20,100,740,90,30
0,0,1,0,20,10,10,170,730,50,10
0,0,1,0,30,20,50,50,810,30,10
0,0,1,0,10,60,20,90,800,10,10
0,0,1,0,110,110,10,240,480,10,40
0,0,1,0,150,50,20,120,450,200,10
0,0,1,0,40,10,10,490,350,50,50
0,0,1,0,20,10,10,90,790,70,10
0,0,1,0,10,40,20,40,870,10,10
0,0,1,0,20,230,20,150,540,10,30
0,0,1,0,50,40,30,140,720,10,10
0,0,1,0,10,20,20,110,800,30,10
0,0,1,0,20,30,40,70,770,60,10
0,0,1,0,40,130,40,220,540,20,10
0,0,1,0,10,20,20,90,820,30,10
0,0,1,0,270,160,140,90,180,150,10
0,0,1,0,10,20,10,40,830,80,10
0,0,1,0,10,320,20,30,570,40,10
0,0,1,0,50,10,20,50,800,30,40
0,0,1,0,50,10,60,110,750,10,10
0,0,1,0,40,60,350,360,70,80,40
0,0,1,0,10,30,10,110,810,10,20
0,0,1,0,20,10,10,400,530,20,10
0,0,1,0,10,50,20,150,750,10,10
0,0,1,0,10,150,10,190,610,20,10
0,0,1,0,10,50,10,180,720,10,20
0,0,1,0,60,90,10,60,450,290,40
0,0,1,0,10,10,20,50,410,490,10
0,0,1,0,10,30,10,40,870,10,30
0,0,1,0,10,10,10,330,590,20,30
0,0,1,0,10,20,20,240,550,140,20
0,0,1,0,20,50,10,280,580,20,40
0,0,1,0,30,10,30,120,700,100,10
0,0,1,0,60,40,40,200,600,40,20
0,0,1,0,160,10,10,750,40,20,10
0,0,1,0,10,10,10,170,780,10,10
0,0,1,0,40,60,30,130,710,10,20
0,0,1,0,70,260,10,120,330,190,20
0,0,1,0,110,20,180,560,80,20,30
0,0,1,0,20,10,30,60,840,30,10
0,0,1,0,30,210,50,550,110,10,40
0,0,1,0,10,10,10,50,900,10,10
0,0,1,0,30,30,10,110,610,200,10
0,0,1,0,10,10,10,180,190,590,10
0,0,1,0,50,140,10,50,100,610,40
0,0,1,0,10,20,10,210,730,10,10
0,0,1,0,20,10,20,30,880,30,10
0,0,1,0,10,10,10,30,900,30,10
0,0,1,0,10,50,30,50,820,30,10
0,0,1,0,40,10,20,800,90,30,10
0,0,1,0,20,10,30,140,710,80,10
0,0,1,0,10,10,40,800,30,90,20
0,0,1,0,20,10,10,460,460,10,30
0,0,1,0,30,10,10,110,810,20,10
0,0,1,0,60,80,40,150,650,10,10
0,0,1,0,90,280,20,130,330,20,130
0,0,1,0,20,140,40,180,290,320,10
0,0,1,0,60,10,20,90,590,210,20
0,0,1,0,50,10,10,260,610,20,40
0,0,1,0,20,10,240,650,50,10,20
0,0,1,0,10,30,60,80,800,10,10
0,0,1,0,10,20,10,250,630,70,10
0,0,1,0,10,60,20,120,770,10,10
0,0,1,0,10,20,140,320,450,50,10
0,0,1,0,30,30,30,120,760,20,10
0,0,1,0,20,20,60,310,530,20,40
0,0,1,0,20,10,30,240,680,10,10
0,0,1,0,10,10,20,90,690,160,20
0,0,1,0,20,80,10,50,780,10,50
0,0,1,0,110,60,60,340,410,10,10
0,0,1,0,20,170,20,40,700,30,20
0,0,1,0,20,40,10,180,720,10,20
0,0,1,0,150,60,10,240,450,80,10
0,0,1,0,20,10,20,160,760,20,10
0,0,1,0,50,10,120,70,720,20,10
0,0,1,0,60,270,320,200,120,10,20
0,0,1,0,10,10,50,40,840,20,30
0,0,1,0,40,320,20,550,40,20,10
0,0,1,0,10,20,70,350,460,60,30
0,0,1,0,50,80,40,100,330,380,20
0,0,1,0,20,130,10,110,530,180,20
0,0,1,0,10,10,20,150,790,10,10
0,0,1,0,30,10,10,80,60,800,10
0,0,1,0,10,40,20,230,680,10,10
0,0,1,0,70,20,30,70,450,330,30
0,0,1,0,50,110,10,180,70,570,10
0,0,1,0,20,10,10,740,200,10,10
0,0,1,0,10,50,10,110,710,90,20
0,0,1,0,10,10,150,450,350,20,10
0,0,1,0,10,10,10,50,880,20,20
0,0,1,0,40,10,10,100,730,100,10
0,0,1,0,10,10,50,160,740,10,20
0,0,1,0,10,10,10,260,540,160,10
0,0,1,0,10,10,190,280,450,50,10
0,0,1,0,10,100,10,210,560,100,10
0,0,1,0,10,110,60,130,630,30,30
0,0,1,0,30,20,110,270,190,370,10
0,0,1,0,10,20,40,110,790,20,10
0,0,1,0,60,30,20,30,820,30,10
0,0,1,0,10,90,50,80,400,340,30
0,268435456,1,1,40,10,10,380,80,470,10
0,16384,1,1,10,20,930,10,10,10,10
0,128,1,1,10,10,10,60,30,870,10
0,16384,1,1,20,20,840,10,10,90,10
0,268435456,1,1,10,10,10,310,70,580,10
0,128,1,1,10,10,10,40,50,860,20
0,34359738368,1,1,40,10,880,40,10,10,10
0,16384,1,1,10,30,860,10,10,70,10
0,128,1,1,10,10,40,140,20,770,10
0,34359738368,1,1,10,10,940,10,10,10,10
0,4398046511104,1,1,80,30,10,100,720,30,30
0,128,1,1,10,20,20,30,80,800,40
0,34359738368,1,1,40,10,900,20,10,10,10
0,268435456,1,1,30,20,10,40,10,860,30
0,16384,1,1,10,20,930,10,10,10,10
0,4398046511104,1,1,10,80,20,750,90,40,10
0,2097152,1,1,10,10,30,10,50,880,10
0,4398046511104,1,1,70,20,40,490,240,120,20
0,1,1,1,10,10,10,160,700,100,10
0,16384,1,1,20,10,630,20,290,10,20
0,34359738368,1,1,60,10,660,210,20,30,10
0,128,1,1,10,10,10,50,20,870,30
0,268435456,1,1,10,430,20,40,20,380,100
0,4398046511104,1,1,10,10,40,140,780,10,10
0,4398046511104,1,1,10,20,20,110,770,60,10
0,2097152,1,1,20,10,40,10,80,830,10
0,16384,1,1,10,20,930,10,10,10,10
0,268435456,1,1,10,60,10,300,10,580,30
0,34359738368,1,1,20,10,930,10,10,10,10
0,128,1,1,10,10,30,40,30,870,10
0,34359738368,1,1,20,10,880,30,20,10,30
0,1,1,1,10,10,20,60,770,120,10
0,268435456,1,1,10,10,30,70,10,370,500
0,2097152,1,1,10,10,40,10,30,890,10
0,1,1,1,10,20,10,70,760,120,10
0,268435456,1,1,10,360,10,10,10,590,10
0,4398046511104,1,1,70,50,20,490,340,20,10
0,2097152,1,1,10,10,40,10,60,860,10
0,16384,1,1,40,10,820,10,20,90,10
0,1,1,1,10,10,30,90,770,80,10
0,34359738368,1,1,20,10,900,10,40,10,10
0,2097152,1,1,10,10,50,10,70,840,10
0,128,1,1,10,10,20,40,30,880,10
0,2097152,1,1,10,10,140,10,60,750,20
0,2097152,1,1,10,10,110,10,490,360,10
0,128,1,1,10,10,20,50,30,870,10
0,16384,1,1,20,10,220,10,720,10,10
0,2097152,1,1,10,20,60,10,40,850,10
0,4398046511104,1,1,220,20,10,40,640,20,50
0,128,1,1,10,10,20,40,30,880,10
0,268435456,1,1,10,250,10,130,20,480,100
0,34359738368,1,1,30,70,850,10,10,10,20
0,4398046511104,1,1,20,20,20,510,410,10,10
0,2097152,1,1,10,10,50,10,70,840,10
0,1,1,1,10,230,40,110,40,510,60
0,4398046511104,1,1,10,60,10,690,180,40,10
0,268435456,1,1,20,10,10,30,10,680,240
0,128,1,1,10,10,60,870,30,10,10
0,16384,1,1,10,10,290,10,650,10,20
0,128,1,1,10,10,20,70,20,860,10
0,16384,1,1,10,10,880,10,20,60,10
0,268435456,1,1,30,40,10,560,10,340,10
0,34359738368,1,1,50,10,860,30,20,10,20
0,16384,1,1,10,10,250,10,700,10,10
0,268435456,1,1,10,10,10,40,250,670,10
0,16384,1,1,10,120,830,10,10,10,10
0,4398046511104,1,1,20,50,10,110,790,10,10
0,1,1,1,10,30,20,120,700,110,10
0,16384,1,1,40,20,800,30,80,20,10
0,1,1,1,10,70,20,380,10,450,60
0,16384,1,1,10,10,70,10,880,10,10
0,34359738368,1,1,10,20,920,20,10,10,10
0,4398046511104,1,1,50,20,90,170,630,20,20
0,34359738368,1,1,140,20,710,70,10,20,30
