position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,20,10,120,760,30,50,10
0,0,1,0,50,20,90,740,30,50,20
0,0,1,0,10,50,860,20,10,10,40
0,0,1,0,10,10,310,640,10,10,10
0,0,1,0,20,10,210,730,10,10,10
0,0,1,0,20,10,210,720,20,10,10
0,0,1,0,80,10,140,740,10,10,10
0,0,1,0,100,50,720,10,30,40,50
0,0,1,0,20,220,720,10,10,10,10
0,0,1,0,20,10,120,820,10,10,10
0,0,1,0,10,10,80,840,40,10,10
0,0,1,0,170,10,750,40,10,10,10
0,0,1,0,20,30,180,730,10,10,20
0,0,1,0,770,20,140,10,20,10,30
0,0,1,0,20,10,210,730,10,10,10
0,0,1,0,280,20,440,50,160,40,10
0,0,1,0,10,10,110,840,10,10,10
0,0,1,0,20,10,130,700,10,120,10
0,0,1,0,10,10,340,580,10,40,10
0,0,1,0,10,10,270,670,20,10,10
0,0,1,0,90,10,470,390,20,10,10
0,0,1,0,10,20,900,10,20,20,20
0,0,1,0,10,10,210,700,10,50,10
0,0,1,0,30,30,160,740,10,20,10
0,0,1,0,30,20,310,610,10,10,10
0,0,1,0,30,10,890,30,20,10,10
0,0,1,0,10,10,100,760,100,10,10
0,0,1,0,40,20,180,730,10,10,10
0,0,1,0,20,10,190,720,40,10,10
0,0,1,0,10,10,110,830,20,10,10
0,0,1,0,10,40,90,830,10,10,10
0,0,1,0,20,10,140,800,10,10,10
0,0,1,0,10,40,100,810,20,10,10
0,0,1,0,10,10,290,660,10,10,10
0,0,1,0,20,10,900,20,10,30,10
0,0,1,0,260,10,670,10,20,20,10
0,0,1,0,10,10,200,750,10,10,10
0,0,1,0,160,10,250,530,30,10,10
0,0,1,0,200,10,290,350,80,10,60
0,0,1,0,20,30,140,780,10,10,10
0,0,1,0,40,470,440,10,20,10,10
0,0,1,0,20,10,100,840,10,10,10
0,0,1,0,270,10,650,20,20,20,10
0,0,1,0,10,10,130,820,10,10,10
0,0,1,0,60,10,80,790,30,20,10
0,0,1,0,10,10,110,780,30,50,10
0,0,1,0,130,10,740,20,20,70,10
0,0,1,0,40,40,170,720,10,10,10
0,0,1,0,20,20,850,10,80,10,10
0,0,1,0,10,10,140,800,20,10,10
0,0,1,0,10,20,200,730,20,10,10
0,0,1,0,150,10,490,300,20,20,10
0,0,1,0,20,10,180,730,10,40,10
0,0,1,0,20,10,200,740,10,10,10
0,0,1,0,10,50,370,510,10,40,10
0,0,1,0,10,10,150,800,10,10,10
0,0,1,0,10,20,710,110,40,100,10
0,0,1,0,30,10,890,10,10,30,20
0,0,1,0,10,10,940,10,10,10,10
0,0,1,0,10,70,850,10,40,10,10
0,0,1,0,480,10,460,20,10,10,10
