position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,10,60,290,10,70,400,160
0,0,1,0,10,70,50,90,540,160,80
0,0,1,0,20,10,860,20,10,70,10
0,0,1,0,10,60,600,80,140,100,10
0,0,1,0,20,10,150,720,30,30,40
0,0,1,0,10,40,410,70,390,30,50
0,0,1,0,10,120,40,40,730,50,10
0,0,1,0,60,20,100,10,480,100,230
0,0,1,0,10,10,280,10,80,280,330
0,0,1,0,10,530,120,160,10,80,90
0,0,1,0,10,20,340,10,350,130,140
0,0,1,0,10,20,770,10,10,130,50
0,0,1,0,30,20,60,180,350,260,100
0,0,1,0,10,10,230,30,690,20,10
0,0,1,0,30,110,380,60,20,40,360
0,0,1,0,10,10,70,10,870,20,10
0,0,1,0,10,50,170,10,700,50,10
0,0,1,0,10,30,610,10,260,10,70
0,0,1,0,20,110,680,70,10,60,50
0,0,1,0,60,30,700,10,10,180,10
0,0,1,0,20,10,30,10,880,40,10
0,0,1,0,10,20,620,10,50,50,240
0,0,1,0,20,20,550,90,240,70,10
0,0,1,0,10,130,490,70,230,60,10
0,0,1,0,10,20,690,140,10,30,100
0,0,1,0,10,60,520,30,210,160,10
0,0,1,0,50,10,850,10,10,20,50
0,0,1,0,10,160,10,190,340,280,10
0,0,1,0,10,10,820,10,130,10,10
0,0,1,0,40,30,170,480,150,110,20
0,0,1,0,20,120,760,40,20,10,30
0,0,1,0,10,40,540,20,340,30,20
0,0,1,0,10,30,720,10,40,140,50
0,0,1,0,10,50,160,230,420,40,90
0,0,1,0,60,40,570,10,10,290,20
0,0,1,0,120,40,540,20,120,60,100
0,0,1,0,20,150,690,80,20,30,10
0,0,1,0,40,10,640,10,10,280,10
0,0,1,0,10,10,600,110,70,190,10
0,0,1,0,10,80,60,180,650,10,10
0,0,1,0,10,10,320,20,600,20,20
0,0,1,0,30,10,170,10,760,10,10
0,0,1,0,10,20,820,60,30,40,20
0,0,1,0,10,20,790,40,100,10,30
0,0,1,0,10,20,600,20,250,20,80
0,0,1,0,10,50,340,10,570,10,10
0,0,1,0,10,10,440,20,500,10,10
0,0,1,0,10,10,650,20,120,180,10
0,0,1,0,10,10,60,30,280,600,10
0,0,1,0,110,20,50,120,610,30,60
0,0,1,0,70,100,590,40,30,140,30
0,0,1,0,30,70,660,150,20,60,10
0,0,1,0,70,10,440,90,320,60,10
0,0,1,0,20,100,370,60,180,10,260
0,0,1,0,100,20,610,30,80,130,30
0,0,1,0,10,70,780,20,80,30,10
0,0,1,0,50,10,830,40,20,10,40
0,0,1,0,10,280,260,60,140,240,10
0,0,1,0,10,270,450,190,20,30,30
0,0,1,0,170,20,600,10,100,60,40
0,0,1,0,30,70,800,40,40,10,10
0,0,1,0,20,20,100,150,650,30,30
0,0,1,0,10,60,260,70,560,30,10
0,0,1,0,20,10,340,20,40,550,20
0,0,1,0,10,10,40,510,220,190,20
0,0,1,0,20,30,600,10,310,20,10
0,0,1,0,10,10,500,230,10,20,220
0,0,1,0,10,40,180,270,70,60,370
0,0,1,0,10,50,220,20,390,90,220
0,0,1,0,10,10,650,30,30,110,160
0,0,1,0,110,20,520,220,10,50,70
0,0,1,0,10,80,240,230,390,20,30
0,0,1,0,20,10,930,10,10,10,10
0,0,1,0,10,80,310,40,280,20,260
0,0,1,0,10,10,150,20,710,10,90
0,0,1,0,10,200,20,410,60,290,10
0,0,1,0,10,10,930,10,10,20,10
0,0,1,0,30,70,230,10,530,120,10
0,0,1,0,10,80,530,60,280,10,30
0,0,1,0,10,10,550,190,190,30,20
0,0,1,0,10,20,160,250,470,80,10
0,0,1,0,20,40,360,10,520,20,30
0,0,1,0,10,20,30,60,850,20,10
0,0,1,0,70,30,220,40,550,80,10
0,0,1,0,20,70,430,10,370,70,30
0,0,1,0,10,20,740,60,140,20,10
0,0,1,0,10,50,420,110,40,140,230
0,0,1,0,80,20,250,20,440,180,10
0,0,1,0,50,10,40,20,860,10,10
0,0,1,0,50,20,230,40,630,20,10
0,0,1,0,10,20,10,20,900,30,10
0,0,1,0,120,10,570,40,60,60,140
0,0,1,0,10,10,10,20,570,70,310
0,0,1,0,10,10,30,230,30,470,220
0,0,1,0,60,20,650,50,30,140,50
0,0,1,0,10,10,510,20,320,120,10
0,0,1,0,10,10,400,210,40,270,60
0,0,1,0,10,10,510,10,420,20,20
0,0,1,0,10,120,560,50,30,20,210
0,0,1,0,10,10,70,760,120,10,20
0,0,1,0,20,30,40,450,320,130,10
0,0,1,0,70,150,70,20,650,30,10
0,0,1,0,70,100,390,40,370,20,10
0,0,1,0,10,50,780,10,20,20,110
0,0,1,0,10,10,650,60,200,10,60
0,0,1,0,10,50,120,10,470,30,310
0,0,1,0,10,200,170,10,560,10,40
0,0,1,0,20,180,90,10,660,10,30
0,0,1,0,20,90,530,310,30,10,10
0,0,1,0,10,70,10,580,170,150,10
0,0,1,0,10,100,420,20,310,130,10
0,0,1,0,10,80,820,20,10,50,10
0,0,1,0,10,110,180,20,600,70,10
0,0,1,0,10,70,710,140,10,40,20
0,0,1,0,10,110,620,10,220,20,10
0,0,1,0,10,30,830,10,100,10,10
0,0,1,0,30,10,820,20,30,70,20
0,0,1,0,20,10,490,20,430,20,10
0,0,1,0,20,60,20,790,10,20,80
0,0,1,0,20,20,680,40,50,160,30
0,0,1,0,10,150,440,170,40,180,10
0,0,1,0,10,10,100,600,70,150,60
0,0,1,0,30,240,20,120,550,10,30
0,0,1,0,10,20,840,40,50,20,20
0,0,1,0,60,10,760,80,40,40,10
0,0,1,0,10,10,10,10,670,40,250
0,0,1,0,30,30,780,20,110,20,10
0,0,1,0,10,10,60,110,440,10,360
0,0,1,0,150,120,20,170,20,430,90
0,0,1,0,20,30,550,20,40,10,330
0,0,1,0,10,40,200,20,590,10,130
0,0,1,0,10,10,360,20,580,10,10
0,0,1,0,20,20,750,90,30,10,80
0,0,1,0,10,30,50,30,70,720,90
0,0,1,0,20,80,510,10,220,150,10
0,0,1,0,20,50,450,390,50,20,20
0,0,1,0,10,20,10,20,660,270,10
0,0,1,0,10,30,50,270,200,400,40
0,0,1,0,10,30,250,530,60,50,70
0,0,1,0,20,190,310,60,10,290,120
0,0,1,0,30,70,340,150,170,20,220
0,0,1,0,30,10,100,580,40,80,160
0,0,1,0,30,10,590,80,20,260,10
0,0,1,0,20,10,40,140,30,200,560
0,0,1,0,50,60,290,50,500,40,10
0,0,1,0,20,10,730,100,10,120,10
0,0,1,0,30,90,640,20,180,20,20
0,0,1,0,10,100,10,10,630,170,70
0,0,1,0,10,10,460,10,280,220,10
0,0,1,0,10,80,130,70,690,10,10
0,0,1,0,10,10,710,10,40,210,10
0,0,1,0,20,10,190,50,650,60,20
0,0,1,0,20,30,510,200,90,90,60
0,0,1,0,10,10,570,40,300,60,10
0,0,1,0,10,90,660,120,50,10,60
0,0,1,0,10,10,20,10,900,20,30
0,0,1,0,40,40,230,10,390,20,270
0,0,1,0,150,20,120,50,30,620,10
0,0,1,0,70,40,10,10,700,140,30
0,0,1,0,10,10,650,60,180,70,20
0,0,1,0,90,70,410,20,230,60,120
0,0,1,0,10,10,830,10,80,10,50
0,0,1,0,40,90,80,60,210,80,440
0,0,1,0,140,70,160,20,540,60,10
0,0,1,0,10,30,10,40,840,20,50
0,0,1,0,10,110,690,10,50,10,120
0,0,1,0,20,20,190,10,650,100,10
0,0,1,0,80,40,140,220,470,20,30
0,0,1,0,10,50,700,40,30,100,70
0,0,1,0,110,10,270,40,510,20,40
0,0,1,0,30,100,270,70,510,10,10
0,0,1,0,50,10,190,550,140,10,50
0,0,1,0,20,20,230,70,310,10,340
0,0,1,0,10,10,100,460,300,80,40
0,0,1,0,10,40,530,30,10,10,370
0,0,1,0,20,160,70,10,110,620,10
0,0,1,0,10,110,230,40,80,380,150
0,0,1,0,10,470,120,10,350,10,30
0,0,1,0,10,90,140,10,720,10,20
0,0,1,0,30,30,430,410,10,80,10
0,0,1,0,140,120,480,20,10,120,110
0,0,1,0,100,10,190,20,90,470,120
0,0,1,0,20,10,630,260,20,40,20
0,0,1,0,10,30,500,20,380,40,20
0,0,1,0,10,10,20,10,810,10,130
0,0,1,0,10,170,120,20,660,10,10
0,0,1,0,30,30,50,240,160,440,50
0,0,1,0,10,20,60,30,670,140,70
0,0,1,0,10,80,20,10,630,190,60
0,0,1,0,10,20,410,380,100,70,10
0,0,1,0,10,20,350,20,410,160,30
0,0,1,0,190,50,610,120,10,10,10
0,0,1,0,10,90,10,20,840,10,20
0,0,1,0,100,20,320,20,380,130,30
0,0,1,0,20,20,100,20,50,20,770
0,0,1,0,30,10,200,140,200,410,10
0,0,1,0,20,30,690,10,10,140,100
0,0,1,0,20,120,750,10,10,80,10
0,0,1,0,80,320,90,370,60,70,10
0,0,1,0,10,10,110,20,640,90,120
0,0,1,0,10,30,350,20,190,20,380
0,0,1,0,10,60,830,20,20,50,10
0,0,1,0,10,260,350,60,10,260,50
0,0,1,0,10,10,270,20,580,10,100
0,0,1,0,40,130,170,80,130,390,60
0,0,1,0,30,10,640,10,10,50,250
0,0,1,0,50,40,450,10,240,200,10
0,0,1,0,10,10,50,100,690,110,30
0,0,1,0,60,270,490,60,10,10,100
0,0,1,0,30,10,430,90,320,70,50
0,0,1,0,10,70,500,120,70,30,200
0,0,1,0,20,390,50,10,10,420,100
0,0,1,0,10,70,70,20,210,600,20
0,0,1,0,10,10,240,100,430,200,10
0,0,1,0,40,70,120,180,20,100,470
0,0,1,0,20,10,70,200,320,360,20
0,0,1,0,40,10,590,290,10,10,50
0,0,1,0,30,10,460,80,390,20,10
0,0,1,0,10,30,30,30,430,450,20
0,0,1,0,30,100,110,10,320,420,10
0,0,1,0,10,10,430,10,380,120,40
0,0,1,0,10,250,200,20,10,460,50
0,0,1,0,10,10,170,90,480,210,30
0,0,1,0,60,10,10,10,870,30,10
0,0,1,0,20,20,630,10,10,10,300
0,0,1,0,10,60,40,100,630,140,20
0,0,1,0,60,30,180,130,140,220,240
0,0,1,0,40,40,120,40,730,20,10
0,0,1,0,10,10,490,160,210,110,10
0,0,1,0,30,10,150,60,720,20,10
0,0,1,0,10,40,150,60,690,10,40
0,0,1,0,90,350,310,180,20,40,10
0,0,1,0,10,40,30,430,40,10,440
0,0,1,0,10,50,820,20,20,50,30
0,0,1,0,70,40,140,10,640,40,60
0,0,1,0,10,20,600,10,330,20,10
0,0,1,0,10,30,450,10,390,100,10
0,0,1,0,40,10,830,40,20,30,30
0,0,1,0,120,250,390,10,50,10,170
0,0,1,0,180,50,130,10,600,20,10
0,0,1,0,20,50,480,220,10,210,10
0,0,1,0,20,370,260,80,10,210,50
0,0,1,0,40,10,30,190,220,500,10
0,0,1,0,60,20,660,40,10,190,20
0,0,1,0,50,90,580,40,210,10,20
0,0,1,0,60,10,350,10,270,270,30
0,0,1,0,30,110,60,100,520,170,10
0,0,1,0,50,110,790,10,10,10,20
0,0,1,0,30,150,20,30,240,10,520
0,0,1,0,20,10,160,750,10,40,10
0,0,1,0,10,80,580,250,20,10,50
0,0,1,0,30,10,400,110,120,290,40
0,0,1,0,10,10,120,70,760,20,10
0,0,1,0,30,10,40,720,10,70,120
0,0,1,0,10,60,360,80,10,460,20
0,0,1,0,10,50,70,10,780,60,20
0,0,1,0,40,20,710,10,170,10,40
0,0,1,0,10,160,670,10,50,50,50
0,0,1,0,20,140,550,10,10,170,100
0,0,1,0,20,10,80,40,820,20,10
0,0,1,0,40,10,40,10,30,240,630
0,0,1,0,10,210,620,20,10,70,60
0,0,1,0,60,10,430,20,80,10,390
0,0,1,0,20,50,590,10,270,20,40
0,0,1,0,10,10,100,100,590,30,160
0,0,1,0,10,70,10,20,580,200,110
0,0,1,0,10,10,60,10,20,90,800
0,0,1,0,20,120,170,20,600,30,40
0,0,1,0,60,80,300,50,420,30,60
0,0,1,0,30,10,160,10,670,100,20
0,0,1,0,20,40,80,10,790,50,10
0,0,1,0,10,20,520,20,300,100,30
0,0,1,0,10,10,20,20,900,20,20
0,0,1,0,10,20,480,60,70,20,340
0,0,1,0,10,10,360,50,20,540,10
0,0,1,0,20,110,590,10,20,230,20
0,0,1,0,80,80,340,40,320,20,120
0,0,1,0,10,10,230,170,530,40,10
0,0,1,0,10,10,510,160,90,30,190
0,0,1,0,10,10,450,20,260,120,130
0,0,1,0,10,10,850,10,10,90,20
0,0,1,0,100,10,150,420,120,160,40
0,0,1,0,60,30,340,20,290,50,210
0,0,1,0,10,70,360,530,10,10,10
0,0,1,0,40,10,860,40,10,30,10
0,0,1,0,40,360,180,10,380,20,10
0,0,1,0,10,20,390,70,420,80,10
0,0,1,0,10,220,430,260,10,30,40
0,0,1,0,10,10,290,10,620,10,50
0,0,1,0,10,10,260,560,40,110,10
0,0,1,0,40,10,230,250,340,30,100
0,0,1,0,20,420,20,10,420,70,40
0,0,1,0,10,160,410,300,40,50,30
0,0,1,0,10,10,110,20,790,50,10
