position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,10,10,20,910,20,10,20
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,60,20,830,10,60,10
0,0,1,0,10,10,10,910,20,20,20
0,0,1,0,10,20,50,850,50,10,10
0,0,1,0,10,30,10,910,20,10,10
0,0,1,0,10,10,10,930,10,20,10
0,0,1,0,10,40,10,900,10,10,20
0,0,1,0,10,10,40,790,10,130,10
0,0,1,0,10,10,10,790,10,20,150
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,910,20,30,10
0,0,1,0,10,10,10,930,10,10,20
0,0,1,0,10,10,10,910,40,10,10
0,0,1,0,10,10,10,890,10,10,60
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,20,10,30,910,10,10,10
0,0,1,0,10,20,10,930,10,10,10
0,0,1,0,10,10,20,830,30,30,70
0,0,1,0,10,10,30,920,10,10,10
0,0,1,0,10,10,10,930,20,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,20,890,10,10,50
0,0,1,0,10,10,10,860,60,40,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,50,890,10,10,20
0,0,1,0,20,10,70,850,20,10,20
0,0,1,0,10,10,20,920,10,20,10
0,0,1,0,10,10,20,910,10,20,20
0,0,1,0,10,30,20,910,10,10,10
0,0,1,0,10,20,10,890,40,10,20
0,0,1,0,10,10,10,890,50,20,10
0,0,1,0,10,10,30,900,10,10,30
0,0,1,0,10,20,10,930,10,10,10
0,0,1,0,10,30,30,890,10,20,10
0,0,1,0,10,10,10,920,30,10,10
0,0,1,0,10,10,20,750,10,40,160
0,0,1,0,40,10,10,870,40,20,10
0,0,1,0,20,10,10,860,10,10,80
0,0,1,0,10,10,10,860,10,90,10
0,0,1,0,10,10,20,790,70,10,90
0,0,1,0,20,10,10,930,10,10,10
0,0,1,0,10,10,10,870,40,10,50
0,0,1,0,10,10,10,880,70,10,10
0,0,1,0,10,40,10,860,10,60,10
0,0,1,0,20,10,20,860,50,10,30
0,0,1,0,10,10,10,930,10,10,20
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,890,50,20,10
0,0,1,0,10,50,30,880,10,10,10
0,0,1,0,20,10,10,920,10,20,10
0,0,1,0,10,20,10,920,10,20,10
0,0,1,0,10,10,20,910,20,10,20
0,0,1,0,10,10,10,920,10,30,10
0,0,1,0,20,10,10,900,10,20,30
0,0,1,0,10,10,20,920,10,10,20
0,0,1,0,10,10,10,860,10,20,80
0,0,1,0,10,10,20,930,10,10,10
0,0,1,0,10,20,10,910,10,10,30
0,0,1,0,10,10,10,930,10,20,10
0,0,1,0,10,10,40,890,20,10,20
0,0,1,0,10,20,10,900,10,40,10
0,0,1,0,20,30,20,900,10,10,10
0,0,1,0,10,40,10,910,10,10,10
0,0,1,0,10,20,20,900,10,30,10
0,0,1,0,10,10,90,860,10,10,10
0,0,1,0,10,10,20,920,20,10,10
0,0,1,0,10,30,10,890,10,40,10
0,0,1,0,10,10,10,910,20,30,10
0,0,1,0,10,10,10,880,20,10,60
0,0,1,0,20,10,10,930,10,10,10
0,0,1,0,20,10,30,890,10,20,20
0,0,1,0,20,20,10,770,10,110,60
0,0,1,0,10,10,20,920,10,10,20
0,0,1,0,10,10,20,770,20,40,130
0,0,1,0,10,10,10,930,10,20,10
0,0,1,0,10,10,10,850,10,10,100
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,860,10,80,20
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,920,10,10,30
0,0,1,0,10,40,40,880,10,10,10
0,0,1,0,10,10,90,850,20,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,30,10,900,10,30,10
0,0,1,0,10,10,20,930,10,10,10
0,0,1,0,10,10,10,770,50,140,10
0,0,1,0,10,10,70,880,10,10,10
0,0,1,0,10,30,10,910,20,10,10
0,0,1,0,10,30,10,920,10,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,60,10,10,890,10,10,10
0,0,1,0,10,10,10,910,40,10,10
0,0,1,0,10,20,20,900,20,20,10
0,0,1,0,10,10,10,920,30,10,10
0,0,1,0,10,30,30,770,30,10,120
0,0,1,0,10,10,10,870,20,40,40
0,0,1,0,10,20,40,880,30,10,10
0,0,1,0,20,10,10,920,10,20,10
0,0,1,0,10,10,10,930,20,10,10
0,0,1,0,10,10,10,890,20,30,30
0,0,1,0,10,20,20,870,60,10,10
0,0,1,0,10,10,40,880,10,40,10
0,0,1,0,10,10,10,850,10,40,70
0,0,1,0,20,10,30,860,40,30,10
0,0,1,0,10,10,80,830,10,10,50
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,30,850,10,10,80
0,0,1,0,10,40,10,910,10,10,10
0,0,1,0,10,10,70,820,70,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,40,880,10,30,20
0,0,1,0,10,10,20,860,10,50,40
0,0,1,0,10,10,80,850,10,30,10
0,0,1,0,30,20,10,890,10,10,30
0,0,1,0,40,40,10,880,10,10,10
0,0,1,0,10,10,10,890,60,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,20,740,40,10,170
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,30,10,910,10,10,20
0,0,1,0,10,10,80,870,10,10,10
0,0,1,0,10,10,10,920,30,10,10
0,0,1,0,10,50,20,660,10,10,240
0,0,1,0,10,10,10,920,10,10,30
0,0,1,0,10,10,10,930,10,10,20
0,0,1,0,30,40,10,850,10,50,10
0,0,1,0,10,10,10,880,50,30,10
0,0,1,0,20,10,10,920,20,10,10
0,0,1,0,10,70,10,880,10,10,10
0,0,1,0,10,10,20,920,10,10,20
0,0,1,0,10,10,80,860,10,20,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,20,930,10,10,10
0,0,1,0,10,10,30,800,10,70,70
0,0,1,0,20,10,10,920,20,10,10
0,0,1,0,10,10,20,930,10,10,10
0,0,1,0,10,10,20,880,40,10,30
0,0,1,0,10,10,10,930,10,20,10
0,0,1,0,10,20,10,910,30,10,10
0,0,1,0,10,10,10,930,10,20,10
0,0,1,0,10,20,60,860,30,10,10
0,0,1,0,10,10,20,920,10,10,20
0,0,1,0,10,30,40,870,30,10,10
0,0,1,0,20,10,70,850,20,10,20
0,0,1,0,10,10,50,900,10,10,10
0,0,1,0,10,10,10,930,10,10,20
0,0,1,0,10,10,10,880,70,10,10
0,0,1,0,20,10,20,920,10,10,10
0,0,1,0,10,10,30,910,10,10,20
0,0,1,0,10,10,40,900,10,10,20
0,0,1,0,10,10,10,920,30,10,10
0,0,1,0,10,10,190,740,20,20,10
0,0,1,0,10,50,10,900,10,10,10
0,0,1,0,20,10,20,860,10,10,70
0,0,1,0,10,10,10,800,10,10,150
0,0,1,0,10,10,50,800,10,10,110
0,0,1,0,10,20,90,760,10,20,90
0,0,1,0,20,20,20,910,10,10,10
0,0,1,0,10,10,10,930,10,10,20
0,0,1,0,10,10,10,820,10,60,80
0,0,1,0,10,60,20,860,10,20,20
0,0,1,0,10,30,20,910,10,10,10
0,0,1,0,10,10,10,860,10,10,90
0,0,1,0,10,10,20,920,10,10,20
0,0,1,0,10,10,50,860,10,10,50
0,0,1,0,10,10,10,910,20,10,30
0,0,1,0,10,10,10,890,10,60,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,910,10,30,20
0,0,1,0,10,10,10,840,20,10,100
0,0,1,0,10,10,10,840,10,10,110
0,0,1,0,10,30,10,900,30,10,10
0,0,1,0,10,30,20,910,10,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,910,20,30,10
0,0,1,0,20,10,10,920,10,10,20
0,0,1,0,10,10,70,880,10,10,10
0,0,1,0,10,10,10,890,10,10,60
0,0,1,0,20,40,10,770,10,20,130
0,0,1,0,10,10,10,930,10,20,10
0,0,1,0,10,10,20,930,10,10,10
0,0,1,0,10,10,30,840,10,80,20
0,0,1,0,10,10,10,920,20,10,20
0,0,1,0,10,10,10,910,10,30,20
0,0,1,0,10,10,50,900,10,10,10
0,0,1,0,10,70,10,870,10,10,20
0,0,1,0,10,10,10,910,20,10,30
0,0,1,0,10,20,10,930,10,10,10
0,0,1,0,10,10,30,870,20,10,50
0,0,1,0,10,10,10,860,40,10,60
0,0,1,0,10,10,20,930,10,10,10
0,0,1,0,10,30,60,850,10,10,30
0,0,1,0,10,20,10,830,10,70,50
0,0,1,0,20,10,10,870,10,10,70
0,0,1,0,10,10,10,740,30,10,190
0,0,1,0,10,10,10,930,20,10,10
0,0,1,0,10,10,10,940,10,10,10
