position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,10,140,350,60,380,50,10
0,0,1,0,10,10,310,280,70,10,310
0,0,1,0,260,190,30,330,10,10,170
0,0,1,0,20,40,50,10,60,270,550
0,0,1,0,140,200,210,330,60,10,50
0,0,1,0,60,150,10,70,260,440,10
0,0,1,0,10,10,40,260,630,40,10
0,0,1,0,10,90,40,50,610,20,180
0,0,1,0,70,60,180,320,120,60,190
0,0,1,0,70,40,600,80,150,10,50
0,0,1,0,90,10,10,40,160,680,10
0,0,1,0,70,20,20,400,460,10,20
0,0,1,0,30,10,260,20,560,10,110
0,0,1,0,30,10,250,620,50,30,10
0,0,1,0,10,70,210,190,450,40,30
0,0,1,0,30,10,10,870,20,10,50
0,0,1,0,90,470,200,50,10,10,170
0,0,1,0,10,30,50,590,200,10,110
0,0,1,0,10,10,240,690,10,30,10
0,0,1,0,10,290,130,30,70,60,410
0,0,1,0,20,530,90,10,200,80,70
0,0,1,0,10,30,10,100,810,30,10
0,0,1,0,10,80,30,680,20,10,170
0,0,1,0,10,400,240,110,10,40,190
0,0,1,0,30,10,10,20,890,20,20
0,0,1,0,180,70,140,290,140,30,150
0,0,1,0,10,250,180,530,10,10,10
0,0,1,0,10,150,10,20,70,510,230
0,0,1,0,370,300,270,10,20,20,10
0,0,1,0,10,170,30,380,20,310,80
0,0,1,0,70,90,60,590,160,10,20
0,0,1,0,10,640,70,40,10,180,50
0,0,1,0,10,10,660,50,70,20,180
0,0,1,0,80,30,370,270,180,10,60
0,0,1,0,20,40,190,460,30,200,60
0,0,1,0,10,650,120,120,30,20,50
0,0,1,0,80,10,470,80,230,10,120
0,0,1,0,80,440,10,20,430,10,10
0,0,1,0,80,40,30,160,130,120,440
0,0,1,0,10,10,510,130,310,20,10
0,0,1,0,70,100,520,100,30,10,170
0,0,1,0,10,40,10,410,230,120,180
0,0,1,0,10,40,220,10,150,530,40
0,0,1,0,10,40,10,290,520,110,20
0,0,1,0,10,60,130,40,670,50,40
0,0,1,0,40,180,150,60,530,10,30
0,0,1,0,10,340,10,10,560,60,10
0,0,1,0,60,130,10,370,270,110,50
0,0,1,0,50,480,20,360,70,10,10
0,0,1,0,40,180,380,60,250,80,10
0,0,1,0,20,610,10,280,30,40,10
0,0,1,0,10,40,300,10,170,110,360
0,0,1,0,10,50,220,10,650,20,40
0,0,1,0,10,90,20,130,700,40,10
0,0,1,0,10,20,30,540,380,10,10
0,0,1,0,10,150,10,10,780,20,20
0,0,1,0,10,10,70,260,260,10,380
0,0,1,0,10,630,50,20,40,10,240
0,0,1,0,100,10,30,10,820,20,10
0,0,1,0,40,10,300,60,400,60,130
0,0,1,0,20,20,400,400,120,10,30
0,0,1,0,20,10,230,40,630,10,60
0,0,1,0,10,50,20,140,680,70,30
0,0,1,0,10,10,10,430,380,20,140
0,0,1,0,10,10,220,70,620,20,50
0,0,1,0,70,10,10,20,640,10,240
0,0,1,0,10,190,20,580,30,40,130
0,0,1,0,130,380,20,100,130,120,120
0,0,1,0,10,10,30,20,780,30,120
0,0,1,0,140,390,370,30,20,20,30
0,0,1,0,90,10,50,20,690,30,110
0,0,1,0,70,10,60,30,810,10,10
0,0,1,0,10,10,70,180,140,30,560
0,0,1,0,20,30,150,120,550,40,90
0,0,1,0,10,130,400,10,50,390,10
0,0,1,0,40,120,20,300,490,20,10
0,0,1,0,80,80,10,10,10,20,790
0,0,1,0,40,20,10,730,20,10,170
0,0,1,0,40,20,420,210,280,10,20
0,0,1,0,10,10,60,780,110,20,10
0,0,1,0,10,10,420,50,250,10,250
0,0,1,0,90,20,30,90,600,40,130
0,0,1,0,10,90,60,230,460,60,90
0,0,1,0,70,20,50,210,560,40,50
0,0,1,0,20,500,320,20,110,20,10
0,0,1,0,40,210,10,150,10,330,250
0,0,1,0,90,30,10,10,690,160,10
0,0,1,0,10,40,70,30,810,30,10
0,0,1,0,170,30,160,40,60,140,400
0,0,1,0,20,400,30,10,40,80,420
0,0,1,0,20,30,10,740,180,10,10
0,0,1,0,30,410,80,30,20,80,350
0,0,1,0,10,240,20,450,250,10,20
0,0,1,0,150,140,10,150,330,40,180
0,0,1,0,40,10,30,30,750,40,100
0,0,1,0,10,120,10,710,110,10,30
0,0,1,0,10,220,160,30,420,150,10
