position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,60,120,630,20,140,10,20
0,0,1,0,10,850,20,10,60,20,30
0,0,1,0,280,10,10,10,30,650,10
0,0,1,0,360,210,10,20,370,10,20
0,0,1,0,10,820,20,30,60,30,30
0,0,1,0,130,130,630,10,10,70,20
0,0,1,0,70,20,110,40,740,10,10
0,0,1,0,50,30,30,10,70,800,10
0,0,1,0,10,430,380,10,70,90,10
0,0,1,0,20,610,10,10,250,60,40
0,0,1,0,70,680,90,10,100,30,20
0,0,1,0,10,100,30,50,260,530,20
0,0,1,0,10,20,280,10,590,10,80
0,0,1,0,30,400,470,10,10,40,40
0,0,1,0,70,530,130,10,10,70,180
0,0,1,0,10,230,480,10,130,80,60
0,0,1,0,20,150,10,10,750,40,20
0,0,1,0,10,460,10,20,110,370,20
0,0,1,0,70,140,130,10,40,590,20
0,0,1,0,190,10,180,60,80,20,460
0,0,1,0,100,40,290,20,10,530,10
0,0,1,0,120,10,10,40,790,10,20
0,0,1,0,10,900,30,20,10,20,10
0,0,1,0,10,60,350,20,50,500,10
0,0,1,0,110,660,120,10,30,10,60
0,0,1,0,20,280,470,50,90,70,20
0,0,1,0,10,480,100,10,90,300,10
0,0,1,0,10,830,20,30,70,30,10
0,0,1,0,90,70,760,30,10,30,10
0,0,1,0,50,30,720,10,20,50,120
0,0,1,0,80,160,30,150,160,10,410
0,0,1,0,130,30,290,40,490,10,10
0,0,1,0,160,520,80,10,90,130,10
0,0,1,0,20,20,700,10,10,200,40
0,0,1,0,10,170,30,10,690,30,60
0,0,1,0,10,600,220,10,10,130,20
0,0,1,0,10,20,480,10,80,380,20
0,0,1,0,10,770,10,20,20,150,20
0,0,1,0,50,400,410,50,10,50,30
0,0,1,0,330,80,550,10,10,10,10
0,0,1,0,10,150,700,10,70,40,20
0,0,1,0,20,730,20,130,50,40,10
0,0,1,0,120,30,760,10,10,60,10
0,0,1,0,30,330,380,10,10,220,20
0,0,1,0,20,810,50,10,90,10,10
0,0,1,0,80,460,10,60,20,360,10
0,0,1,0,20,290,550,10,30,80,20
0,0,1,0,10,10,40,10,750,170,10
0,0,1,0,320,70,20,20,350,200,20
0,0,1,0,20,140,160,10,610,10,50
0,0,1,0,160,580,10,20,60,160,10
0,0,1,0,40,40,50,10,80,760,20
0,0,1,0,10,10,730,10,90,20,130
0,0,1,0,10,670,10,10,260,10,30
0,0,1,0,10,30,90,20,160,680,10
0,0,1,0,20,30,430,10,10,380,120
0,0,1,0,50,140,70,10,290,400,40
0,0,1,0,10,70,790,10,30,80,10
0,0,1,0,10,520,410,10,20,10,20
0,0,1,0,20,590,10,220,10,30,120
0,0,1,0,10,210,100,40,530,100,10
0,0,1,0,10,40,530,10,320,50,40
0,0,1,0,50,60,20,30,810,20,10
0,0,1,0,10,450,170,10,280,40,40
0,0,1,0,20,210,40,80,630,10,10
0,0,1,0,240,420,50,10,10,200,70
0,0,1,0,30,240,30,60,50,580,10
0,0,1,0,20,130,170,30,110,520,20
0,0,1,0,60,480,40,10,220,180,10
0,0,1,0,60,10,110,10,40,430,340
0,0,1,0,100,150,40,10,430,210,60
0,0,1,0,10,890,30,30,10,10,20
0,0,1,0,10,30,920,10,10,10,10
0,0,1,0,10,530,50,10,60,320,20
0,0,1,0,140,90,320,20,260,60,110
0,0,1,0,20,180,20,10,340,420,10
0,0,1,0,210,600,10,30,30,100,20
0,0,1,0,10,610,90,10,210,50,20
0,0,1,0,670,10,200,30,60,20,10
0,0,1,0,10,110,20,20,700,10,130
0,0,1,0,50,560,60,90,220,10,10
0,0,1,0,390,30,10,10,120,420,20
0,0,1,0,100,490,40,10,10,230,120
0,0,1,0,20,410,430,20,20,40,60
0,0,1,0,10,10,530,10,10,20,410
0,0,1,0,20,480,20,140,170,160,10
0,0,1,0,20,750,10,10,60,20,130
0,0,1,0,30,670,90,10,10,170,20
0,0,1,0,20,460,200,60,20,220,20
0,0,1,0,10,400,40,50,450,10,40
0,0,1,0,10,660,20,20,160,120,10
0,0,1,0,50,180,280,20,110,260,100
0,0,1,0,80,310,140,50,30,380,10
0,0,1,0,10,60,80,10,10,780,50
0,0,1,0,20,580,220,40,20,10,110
0,0,1,0,150,110,150,40,250,190,110
0,0,1,0,40,200,640,10,50,50,10
0,0,1,0,120,90,490,10,50,230,10
0,0,1,0,110,180,110,120,450,20,10
0,0,1,0,10,20,30,10,430,370,130
0,0,1,0,10,450,400,10,20,90,20
0,0,1,0,30,260,490,10,120,70,20
0,0,1,0,10,100,690,10,130,40,20
0,0,1,0,10,840,10,60,10,60,10
0,0,1,0,10,220,330,10,410,10,10
0,0,1,0,30,40,40,60,250,540,40
0,0,1,0,10,220,100,10,560,90,10
0,0,1,0,10,40,120,80,670,60,20
0,0,1,0,20,90,20,30,20,810,10
0,0,1,0,10,580,10,20,330,40,10
0,0,1,0,10,30,310,50,10,580,10
0,0,1,0,20,240,40,20,610,40,30
0,0,1,0,20,20,650,40,10,30,230
0,0,1,0,110,30,450,20,70,310,10
0,0,1,0,10,40,10,10,60,860,10
0,0,1,0,20,130,390,20,10,380,50
0,0,1,0,90,20,540,20,300,10,20
0,0,1,0,20,10,380,30,470,80,10
0,0,1,0,380,260,200,10,50,40,60
0,0,1,0,70,440,130,20,270,20,50
0,0,1,0,10,20,880,40,30,10,10
0,0,1,0,60,30,580,20,180,30,100
0,0,1,0,260,190,30,10,420,20,70
0,0,1,0,30,830,30,10,10,60,30
0,0,1,0,50,500,10,30,210,10,190
