position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,30,10,160,340,310,100,50
0,0,1,0,10,30,720,10,30,180,20
0,0,1,0,60,20,80,10,590,220,20
0,0,1,0,10,680,10,160,30,100,10
0,0,1,0,10,80,320,30,60,470,30
0,0,1,0,10,20,50,10,10,890,10
0,0,1,0,10,50,730,10,10,60,130
0,0,1,0,40,500,110,10,20,300,20
0,0,1,0,10,280,300,10,250,140,10
0,0,1,0,10,40,150,170,440,90,100
0,0,1,0,40,730,40,20,80,10,80
0,0,1,0,10,100,720,80,70,10,10
0,0,1,0,40,470,160,30,50,50,200
0,0,1,0,20,820,90,10,20,20,20
0,0,1,0,30,230,60,150,40,480,10
0,0,1,0,10,880,20,10,10,60,10
0,0,1,0,10,310,530,20,10,60,60
0,0,1,0,10,120,10,70,220,180,390
0,0,1,0,60,380,190,10,90,260,10
0,0,1,0,10,90,760,10,80,10,40
0,0,1,0,20,670,260,20,10,10,10
0,0,1,0,780,40,10,30,80,10,50
0,0,1,0,10,30,740,10,10,20,180
0,0,1,0,60,10,750,20,30,40,90
0,0,1,0,10,50,530,10,10,370,20
0,0,1,0,20,60,10,580,50,70,210
0,0,1,0,60,300,20,50,550,10,10
0,0,1,0,20,20,640,30,20,60,210
0,0,1,0,20,710,10,110,30,40,80
0,0,1,0,60,120,710,20,30,50,10
0,0,1,0,70,840,20,10,10,40,10
0,0,1,0,30,20,480,10,340,100,20
0,0,1,0,40,20,580,270,20,40,30
0,0,1,0,40,670,30,40,10,140,70
0,0,1,0,460,60,130,160,20,20,150
0,0,1,0,10,620,10,100,230,10,20
0,0,1,0,50,410,480,10,10,20,20
0,0,1,0,40,850,20,30,10,40,10
0,0,1,0,10,70,820,70,10,10,10
0,0,1,0,30,50,800,10,80,10,20
0,0,1,0,40,60,790,10,60,30,10
0,0,1,0,10,510,120,40,280,30,10
0,0,1,0,80,290,510,10,10,20,80
0,0,1,0,220,160,540,20,20,30,10
0,0,1,0,10,10,680,90,190,10,10
0,0,1,0,10,130,560,20,20,250,10
0,0,1,0,30,670,30,20,10,220,20
0,0,1,0,50,560,310,10,10,10,50
