position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,200,20,50,40,110,370,210
0,0,1,0,260,610,10,20,10,30,60
0,0,1,0,320,10,10,10,30,610,10
0,0,1,0,20,260,10,40,20,640,10
0,0,1,0,10,130,270,100,10,470,10
0,0,1,0,30,240,460,200,50,10,10
0,0,1,0,10,80,10,10,390,460,40
0,0,1,0,10,80,770,60,40,20,20
0,0,1,0,10,450,150,10,290,80,10
0,0,1,0,30,90,520,30,260,60,10
0,0,1,0,520,10,30,20,30,360,30
0,0,1,0,10,50,610,20,170,120,20
0,0,1,0,70,270,240,250,90,70,10
0,0,1,0,90,10,420,20,390,60,10
0,0,1,0,10,20,210,190,210,140,220
0,0,1,0,500,20,220,110,10,40,100
0,0,1,0,10,20,10,40,60,850,10
0,0,1,0,30,270,350,170,160,10,10
0,0,1,0,20,10,10,100,610,20,230
0,0,1,0,10,10,600,150,10,210,10
0,0,1,0,20,130,20,200,200,340,90
0,0,1,0,440,120,10,20,60,10,340
0,0,1,0,30,100,50,80,540,20,180
0,0,1,0,20,60,170,30,10,540,170
0,0,1,0,370,30,80,20,460,30,10
0,0,1,0,10,10,20,30,720,70,140
0,0,1,0,10,260,670,10,10,10,30
0,0,1,0,70,40,20,630,140,90,10
0,0,1,0,220,450,80,10,90,140,10
0,0,1,0,210,90,40,20,80,90,470
0,0,1,0,10,10,50,10,60,310,550
0,0,1,0,140,170,140,10,60,460,20
0,0,1,0,240,320,50,310,10,60,10
0,0,1,0,10,150,540,20,10,90,180
0,0,1,0,20,290,30,40,230,340,50
0,0,1,0,330,70,30,20,500,20,30
0,0,1,0,10,440,220,50,230,40,10
0,0,1,0,150,270,200,80,80,200,20
0,0,1,0,100,230,10,90,130,20,420
0,0,1,0,20,30,10,200,10,680,50
0,0,1,0,10,280,550,10,60,60,30
0,0,1,0,50,230,30,10,630,20,30
0,0,1,0,60,10,10,160,80,670,10
0,0,1,0,10,60,70,10,270,510,70
0,0,1,0,50,10,780,50,10,80,20
0,0,1,0,50,30,680,20,120,30,70
0,0,1,0,230,510,10,10,10,10,220
0,0,1,0,20,20,70,80,700,90,20
0,0,1,0,10,10,50,270,10,640,10
0,0,1,0,30,440,30,10,40,440,10
0,0,1,0,380,60,50,40,10,190,270
0,0,1,0,20,10,910,10,10,10,30
0,0,1,0,180,130,10,230,10,400,40
0,0,1,0,10,10,10,220,20,720,10
0,0,1,0,20,400,10,10,100,440,20
0,0,1,0,160,20,10,30,10,670,100
0,0,1,0,510,30,290,50,90,10,20
0,0,1,0,20,10,30,10,330,520,80
0,0,1,0,140,20,10,40,170,240,380
0,0,1,0,50,10,50,10,40,830,10
0,0,1,0,30,280,120,330,180,40,20
0,0,1,0,60,20,530,290,20,20,60
0,0,1,0,10,290,510,30,20,120,20
0,0,1,0,310,320,10,90,190,30,50
0,0,1,0,10,10,10,620,150,190,10
0,0,1,0,110,40,60,40,30,640,80
0,0,1,0,200,330,50,10,20,380,10
0,0,1,0,30,190,490,60,70,20,140
0,0,1,0,170,40,160,30,430,140,30
0,0,1,0,20,70,850,10,10,10,30
0,0,1,0,30,10,60,200,80,570,50
0,0,1,0,10,310,290,10,50,320,10
0,0,1,0,10,40,10,110,10,800,20
0,0,1,0,10,760,10,10,10,20,180
0,0,1,0,210,130,70,350,10,60,170
0,0,1,0,20,70,200,90,220,370,30
0,0,1,0,20,10,340,370,200,20,40
0,0,1,0,20,10,190,500,10,170,100
0,0,1,0,30,10,10,30,770,140,10
0,0,1,0,10,80,20,40,730,50,70
0,0,1,0,20,70,730,70,20,80,10
0,0,1,0,100,50,10,30,570,100,140
0,0,1,0,30,80,50,380,320,60,80
0,0,1,0,80,270,430,70,10,100,40
0,0,1,0,210,130,10,10,110,470,60
0,0,1,0,60,10,540,10,220,150,10
0,0,1,0,260,60,20,70,20,530,40
0,0,1,0,10,30,70,40,640,10,200
0,0,1,0,60,10,10,10,880,20,10
0,0,1,0,120,20,10,10,160,60,620
0,0,1,0,370,20,10,10,440,120,30
0,0,1,0,10,370,10,10,50,330,220
0,0,1,0,40,280,240,110,10,20,300
0,0,1,0,490,50,40,350,50,10,10
0,0,1,0,60,140,30,60,20,660,30
0,0,1,0,150,40,10,100,30,660,10
0,0,1,0,10,40,140,10,740,50,10
0,0,1,0,10,540,10,80,250,30,80
0,0,1,0,470,10,170,40,150,150,10
0,0,1,0,30,90,40,10,610,70,150
0,0,1,0,30,200,300,20,410,20,20
0,0,1,0,90,160,110,70,10,550,10
0,0,1,0,70,130,20,50,70,230,430
0,0,1,0,140,10,70,470,90,170,50
0,0,1,0,240,10,20,10,10,390,320
0,0,1,0,30,80,100,80,180,520,10
0,0,1,0,20,40,480,140,30,280,10
0,0,1,0,20,70,800,30,30,10,40
0,0,1,0,70,280,120,10,160,330,30
0,0,1,0,90,410,40,390,10,50,10
0,0,1,0,20,70,770,10,10,70,50
0,0,1,0,10,10,40,10,10,890,30
0,0,1,0,30,40,20,160,200,470,80
0,0,1,0,420,150,210,30,130,20,40
0,0,1,0,30,550,190,90,40,80,20
0,0,1,0,10,390,10,10,50,520,10
0,0,1,0,10,120,30,630,10,30,170
0,0,1,0,10,380,270,40,130,160,10
0,0,1,0,20,10,230,10,400,320,10
0,0,1,0,10,360,280,40,60,10,240
0,0,1,0,10,10,10,20,70,720,160
0,0,1,0,10,10,10,10,60,630,270
0,0,1,0,170,320,20,10,30,310,140
0,0,1,0,10,70,150,70,20,40,640
0,0,1,0,10,10,40,50,870,10,10
0,0,1,0,80,390,370,90,10,20,40
0,0,1,0,290,10,170,10,190,320,10
0,0,1,0,260,90,340,40,100,140,30
0,0,1,0,330,70,530,10,10,40,10
0,0,1,0,130,40,90,250,30,420,40
0,0,1,0,40,20,80,20,50,780,10
0,0,1,0,10,100,150,20,10,190,520
0,0,1,0,10,140,200,420,20,200,10
0,0,1,0,120,110,150,10,140,370,100
0,0,1,0,30,430,30,110,330,50,20
0,0,1,0,10,10,20,790,120,30,20
0,0,1,0,130,30,260,10,510,20,40
0,0,1,0,80,20,80,50,250,400,120
0,0,1,0,10,40,510,320,10,80,30
0,0,1,0,10,780,10,40,10,50,100
0,0,1,0,10,30,60,20,610,250,20
0,0,1,0,10,590,130,10,10,190,60
0,0,1,0,90,50,30,220,330,260,20
0,0,1,0,580,10,10,10,40,340,10
0,0,1,0,10,140,390,40,10,370,40
0,0,1,0,10,10,170,20,30,30,730
0,0,1,0,30,100,30,20,670,30,120
0,0,1,0,310,20,10,250,250,50,110
0,0,1,0,90,190,260,70,180,140,70
0,0,1,0,10,30,320,10,280,250,100
0,0,1,0,10,30,130,680,60,10,80
0,0,1,0,60,150,10,10,140,560,70
0,0,1,0,20,10,770,110,20,50,20
0,0,1,0,20,10,90,70,410,390,10
0,0,1,0,10,300,210,10,60,400,10
0,0,1,0,20,40,150,30,210,540,10
0,0,1,0,30,20,20,70,40,810,10
0,0,1,0,150,90,110,70,360,210,10
0,0,1,0,40,220,10,10,620,90,10
0,0,1,0,660,50,10,50,150,30,50
0,0,1,0,520,130,180,130,20,10,10
0,0,1,0,10,10,40,20,50,790,80
0,0,1,0,20,50,10,10,600,40,270
0,0,1,0,90,330,170,100,10,190,110
0,0,1,0,20,20,540,30,320,60,10
0,0,1,0,60,700,10,50,10,100,70
0,0,1,0,10,10,10,10,460,230,270
0,0,1,0,10,60,220,10,680,10,10
0,0,1,0,170,10,60,10,610,120,20
0,0,1,0,60,400,20,10,10,460,40
0,0,1,0,10,20,750,10,160,40,10
0,0,1,0,10,10,10,30,10,900,30
0,0,1,0,360,240,50,10,90,240,10
0,0,1,0,120,380,340,20,60,70,10
0,0,1,0,30,30,10,80,140,650,60
0,0,1,0,10,10,10,100,820,40,10
0,0,1,0,10,10,140,90,20,600,130
0,0,1,0,50,140,100,20,50,630,10
0,0,1,0,340,50,40,220,80,240,30
0,0,1,0,50,30,170,200,40,70,440
0,0,1,0,10,10,500,20,40,380,40
0,0,1,0,10,70,620,120,140,30,10
0,0,1,0,10,10,520,40,340,70,10
0,0,1,0,40,20,160,30,100,120,530
0,0,1,0,50,30,70,60,240,460,90
0,0,1,0,60,160,10,10,730,10,20
0,0,1,0,70,20,20,10,40,130,710
0,0,1,0,400,110,50,120,50,260,10
0,0,1,0,20,10,20,10,650,270,20
0,0,1,0,40,10,160,180,460,80,70
0,0,1,0,450,10,10,10,10,20,490
0,0,1,0,90,60,210,180,220,50,190
0,0,1,0,10,230,30,190,110,420,10
0,0,1,0,170,570,40,40,30,140,10
0,0,1,0,10,600,200,140,20,20,10
0,0,1,0,100,270,490,10,30,80,20
0,0,1,0,110,350,370,90,10,50,20
0,0,1,0,30,330,10,20,60,540,10
0,0,1,0,30,100,100,60,20,680,10
0,0,1,0,10,30,360,470,50,70,10
0,0,1,0,590,30,90,20,60,200,10
0,0,1,0,300,10,10,60,30,580,10
0,0,1,0,30,560,240,110,30,20,10
0,0,1,0,10,350,10,20,480,70,60
0,0,1,0,10,30,690,70,130,30,40
0,0,1,0,170,710,10,20,30,50,10
0,0,1,0,270,460,160,10,20,10,70
0,0,1,0,80,10,180,40,380,160,150
0,0,1,0,10,30,50,10,20,10,870
0,0,1,0,30,10,760,20,10,160,10
0,0,1,0,270,20,90,50,400,140,30
0,0,1,0,10,140,220,20,500,80,30
0,0,1,0,170,10,650,10,10,140,10
0,0,1,0,20,80,70,320,310,10,190
0,0,1,0,130,370,170,110,40,80,100
0,0,1,0,20,120,190,310,330,20,10
0,0,1,0,20,10,50,20,180,520,200
0,0,1,0,20,10,690,30,170,70,10
0,0,1,0,20,10,90,60,290,500,30
0,0,1,0,30,110,170,20,60,590,20
0,0,1,0,20,360,490,10,10,30,80
0,0,1,0,50,10,10,10,10,790,120
0,0,1,0,670,190,60,10,40,20,10
0,0,1,0,150,30,40,20,20,730,10
0,0,1,0,270,340,110,50,10,210,10
0,0,1,0,10,540,10,50,10,360,20
0,0,1,0,270,320,10,10,280,90,20
0,0,1,0,10,230,40,160,10,540,10
0,0,1,0,10,20,330,260,100,270,10
0,0,1,0,10,750,70,60,30,30,50
0,0,1,0,20,50,30,130,10,740,20
0,0,1,0,530,290,10,40,30,80,20
0,0,1,0,10,210,330,10,10,420,10
0,0,1,0,20,30,840,20,40,40,10
0,0,1,0,10,50,590,110,70,160,10
0,0,1,0,10,50,690,20,30,150,50
0,0,1,0,70,200,180,30,440,60,20
0,0,1,0,10,10,10,20,70,610,270
0,0,1,0,20,10,30,160,250,160,370
0,0,1,0,110,130,310,100,120,50,180
0,0,1,0,20,10,60,10,20,850,30
0,0,1,0,230,10,110,30,330,280,10
0,0,1,0,170,60,60,20,10,580,100
0,0,1,0,100,20,180,10,370,210,110
0,0,1,0,90,30,20,110,720,20,10
0,0,1,0,10,540,10,10,290,130,10
0,0,1,0,10,410,510,10,20,30,10
0,0,1,0,20,260,10,20,650,30,10
0,0,1,0,60,20,40,10,20,830,20
0,0,1,0,10,540,10,80,140,210,10
0,0,1,0,50,10,30,210,40,650,10
0,0,1,0,320,120,200,30,20,270,40
0,0,1,0,10,120,380,10,280,10,190
0,0,1,0,10,50,10,290,140,10,490
0,0,1,0,80,10,110,10,350,430,10
0,0,1,0,120,20,80,50,70,340,320
0,0,1,0,10,10,60,160,380,10,370
0,0,1,0,30,10,370,510,20,30,30
0,0,1,0,160,290,180,20,10,230,110
0,0,1,0,20,40,830,10,20,40,40
