position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,280,10,300,10,370,20,10
0,0,1,0,140,40,500,10,260,40,10
0,0,1,0,10,10,770,160,20,20,10
0,0,1,0,10,200,40,40,220,460,30
0,0,1,0,60,490,40,310,80,10,10
0,0,1,0,10,220,460,40,110,140,20
0,0,1,0,20,500,160,100,40,170,10
0,0,1,0,620,10,50,30,120,60,110
0,0,1,0,10,300,60,10,340,10,270
0,0,1,0,10,80,260,20,20,150,460
0,0,1,0,30,130,290,50,20,460,20
0,0,1,0,20,130,100,230,110,40,370
0,0,1,0,10,530,210,10,50,180,10
0,0,1,0,210,100,90,20,40,530,10
0,0,1,0,30,400,260,20,50,200,40
0,0,1,0,10,30,150,210,180,370,50
0,0,1,0,30,10,10,10,20,900,20
0,0,1,0,190,10,10,450,50,260,30
0,0,1,0,270,10,400,10,260,10,40
0,0,1,0,60,50,300,40,530,10,10
0,0,1,0,140,410,290,30,10,70,50
0,0,1,0,40,10,30,460,80,370,10
0,0,1,0,10,10,500,50,40,10,380
0,0,1,0,340,130,400,10,30,40,50
0,0,1,0,10,70,10,40,40,10,820
0,0,1,0,40,610,170,40,20,60,60
0,0,1,0,10,540,50,20,10,30,340
0,0,1,0,20,190,70,30,120,560,10
0,0,1,0,60,810,10,10,10,20,80
0,0,1,0,20,500,10,160,210,30,70
0,0,1,0,120,10,570,160,80,30,30
0,0,1,0,640,40,110,20,110,40,40
0,0,1,0,40,220,260,40,400,20,20
0,0,1,0,10,860,10,60,10,40,10
0,0,1,0,120,670,80,40,50,20,20
0,0,1,0,50,10,800,30,30,70,10
0,0,1,0,20,430,340,50,20,50,90
0,0,1,0,60,860,10,20,10,20,20
0,0,1,0,10,80,780,50,20,50,10
0,0,1,0,40,60,40,60,90,650,60
0,0,1,0,510,70,100,10,210,70,30
0,0,1,0,60,80,70,70,30,10,680
0,0,1,0,360,100,150,50,240,50,50
0,0,1,0,10,150,20,10,690,50,70
0,0,1,0,20,80,770,10,10,100,10
0,0,1,0,10,20,260,30,10,610,60
0,0,1,0,20,360,90,80,10,180,260
0,0,1,0,20,170,430,30,260,80,10
0,0,1,0,10,440,10,10,30,470,30
0,0,1,0,10,180,50,10,10,700,40
0,0,1,0,60,240,50,10,620,10,10
0,0,1,0,10,20,30,20,20,830,70
0,0,1,0,10,30,10,10,890,10,40
0,0,1,0,40,280,300,100,40,230,10
0,0,1,0,580,20,170,10,10,160,50
0,0,1,0,60,70,10,10,820,20,10
0,0,1,0,30,100,10,10,700,50,100
0,0,1,0,180,20,50,430,160,120,40
0,0,1,0,110,30,400,30,370,40,20
0,0,1,0,150,10,20,10,350,150,310
0,0,1,0,20,70,40,20,190,610,50
0,0,1,0,20,690,40,10,210,20,10
0,0,1,0,40,870,20,10,20,10,30
0,0,1,0,20,550,180,20,10,170,50
0,0,1,0,190,410,30,10,300,50,10
0,0,1,0,40,20,90,260,10,570,10
0,0,1,0,70,20,50,110,520,10,220
0,0,1,0,10,30,20,140,660,70,70
0,0,1,0,110,390,10,20,60,320,90
0,0,1,0,160,10,10,20,10,50,740
0,0,1,0,40,120,500,240,10,30,60
0,0,1,0,180,80,280,20,250,150,40
0,0,1,0,490,60,150,10,260,20,10
0,0,1,0,10,10,390,20,540,10,20
0,0,1,0,380,20,180,30,200,170,20
0,0,1,0,20,120,20,530,30,90,190
0,0,1,0,10,10,130,80,20,530,220
0,0,1,0,30,270,430,20,130,40,80
0,0,1,0,210,650,100,10,10,10,10
0,0,1,0,70,10,20,60,690,20,130
0,0,1,0,300,10,90,50,530,10,10
0,0,1,0,10,480,30,300,160,10,10
0,0,1,0,10,10,60,50,10,780,80
0,0,1,0,110,20,50,40,670,20,90
0,0,1,0,250,40,160,340,10,190,10
0,0,1,0,10,10,50,10,50,20,850
0,0,1,0,160,20,30,280,70,40,400
0,0,1,0,50,100,230,30,200,380,10
0,0,1,0,80,210,600,10,60,30,10
0,0,1,0,20,40,460,40,330,80,30
0,0,1,0,20,250,50,30,10,630,10
0,0,1,0,180,10,190,20,80,10,510
0,0,1,0,10,180,40,110,240,250,170
0,0,1,0,10,120,340,10,80,430,10
0,0,1,0,20,120,240,20,90,340,170
0,0,1,0,20,10,20,130,620,20,180
0,0,1,0,10,30,20,20,20,810,90
0,0,1,0,30,30,400,180,10,340,10
0,0,1,0,20,10,680,10,120,20,140
0,0,1,0,20,420,270,220,20,40,10
0,0,1,0,140,150,30,570,40,40,30
0,0,1,0,200,60,60,120,110,320,130
0,0,1,0,70,280,110,20,250,60,210
0,0,1,0,10,400,30,10,370,10,170
0,0,1,0,30,630,80,20,30,200,10
0,0,1,0,100,20,690,10,50,10,120
0,0,1,0,10,10,10,640,10,300,20
0,0,1,0,70,270,10,40,340,70,200
0,0,1,0,80,230,440,20,20,140,70
0,0,1,0,80,150,10,60,490,200,10
0,0,1,0,10,130,210,120,490,30,10
0,0,1,0,270,10,180,10,480,20,30
0,0,1,0,30,100,10,110,730,10,10
0,0,1,0,10,230,60,30,550,20,100
0,0,1,0,60,280,260,180,160,20,40
0,0,1,0,20,40,10,10,60,610,250
0,0,1,0,50,10,10,10,160,660,100
0,0,1,0,50,680,10,50,190,10,10
0,0,1,0,30,80,610,190,10,10,70
0,0,1,0,20,110,190,30,320,110,220
0,0,1,0,770,20,10,10,110,20,60
0,0,1,0,10,20,10,70,720,160,10
0,0,1,0,50,10,780,10,130,10,10
0,0,1,0,20,20,740,10,10,70,130
0,0,1,0,30,10,10,60,40,790,60
0,0,1,0,120,160,40,20,450,180,30
0,0,1,0,160,310,10,40,60,350,70
0,0,1,0,50,20,40,10,790,30,60
0,0,1,0,290,440,190,10,10,30,30
0,0,1,0,20,40,20,10,80,820,10
0,0,1,0,10,140,50,200,70,300,230
0,0,1,0,230,70,80,30,60,400,130
0,0,1,0,50,90,20,10,10,810,10
0,0,1,0,10,60,10,10,810,10,90
0,0,1,0,420,90,100,10,360,10,10
0,0,1,0,310,70,310,170,30,90,20
0,0,1,0,150,190,50,10,10,280,310
0,0,1,0,100,10,10,10,500,100,270
0,0,1,0,190,130,230,140,260,40,10
0,0,1,0,70,760,100,20,10,20,20
0,0,1,0,10,320,120,20,330,180,20
0,0,1,0,80,10,530,30,110,120,120
0,0,1,0,20,820,10,40,40,40,30
0,0,1,0,40,50,650,10,60,10,180
0,0,1,0,30,20,390,60,10,480,10
0,0,1,0,60,40,110,140,20,620,10
0,0,1,0,50,90,110,20,270,430,30
0,0,1,0,10,70,30,80,110,260,440
0,0,1,0,130,590,90,10,160,10,10
0,0,1,0,40,570,10,210,110,50,10
0,0,1,0,140,20,350,40,10,10,430
0,0,1,0,10,310,10,20,420,200,30
0,0,1,0,40,10,800,10,30,70,40
0,0,1,0,60,50,770,20,20,20,60
0,0,1,0,10,20,730,10,60,140,30
0,0,1,0,80,10,10,90,760,40,10
0,0,1,0,60,10,10,90,320,360,150
0,0,1,0,10,190,360,10,130,50,250
0,0,1,0,400,320,80,80,30,70,20
0,0,1,0,530,190,40,20,10,200,10
0,0,1,0,10,360,10,20,240,340,20
0,0,1,0,50,20,40,20,10,280,580
0,0,1,0,10,360,140,60,20,20,390
0,0,1,0,230,360,70,300,10,20,10
0,0,1,0,240,60,280,70,10,160,180
0,0,1,0,60,130,40,40,30,690,10
0,0,1,0,20,30,50,290,560,10,40
0,0,1,0,390,80,40,410,10,60,10
0,0,1,0,760,120,50,10,10,40,10
0,0,1,0,20,200,240,10,510,10,10
0,0,1,0,90,20,440,100,80,20,250
0,0,1,0,20,20,20,90,250,580,20
0,0,1,0,10,30,30,10,10,770,140
0,0,1,0,10,20,20,40,570,280,60
0,0,1,0,50,180,520,10,100,60,80
0,0,1,0,60,200,220,20,100,390,10
0,0,1,0,220,290,60,70,330,20,10
0,0,1,0,130,60,20,10,710,60,10
0,0,1,0,470,220,110,40,10,140,10
0,0,1,0,90,10,10,10,20,840,20
0,0,1,0,290,410,10,20,50,80,140
0,0,1,0,50,20,10,10,810,30,70
0,0,1,0,80,20,250,10,460,30,150
0,0,1,0,10,30,10,30,490,50,380
0,0,1,0,10,40,890,10,20,10,20
0,0,1,0,670,80,40,20,10,170,10
0,0,1,0,390,40,220,260,10,40,40
0,0,1,0,810,10,10,80,60,20,10
0,0,1,0,540,50,110,50,210,20,20
0,0,1,0,10,10,10,180,650,130,10
0,0,1,0,100,380,120,10,100,270,20
0,0,1,0,10,470,360,20,20,10,110
0,0,1,0,20,20,180,10,30,730,10
0,0,1,0,130,360,280,10,190,10,20
0,0,1,0,180,380,10,40,30,350,10
0,0,1,0,160,270,460,50,30,10,20
0,0,1,0,10,680,80,10,60,80,80
0,0,1,0,30,520,250,20,140,10,30
0,0,1,0,80,710,10,10,20,140,30
0,0,1,0,350,10,20,10,20,570,20
0,0,1,0,40,20,10,30,880,10,10
0,0,1,0,290,250,50,30,20,340,20
0,0,1,0,10,170,90,30,200,480,20
0,0,1,0,250,320,290,40,80,10,10
0,0,1,0,20,40,150,100,290,390,10
0,0,1,0,10,10,20,10,20,910,20
0,0,1,0,60,190,200,10,470,60,10
0,0,1,0,10,310,120,110,90,290,70
0,0,1,0,50,690,40,20,180,10,10
0,0,1,0,10,20,20,20,280,570,80
0,0,1,0,830,10,10,30,20,90,10
0,0,1,0,70,230,20,130,10,280,260
0,0,1,0,30,10,10,10,440,460,40
0,0,1,0,20,790,20,30,30,90,20
0,0,1,0,20,10,360,230,130,190,60
0,0,1,0,200,10,680,40,10,20,40
0,0,1,0,70,10,30,150,400,90,250
0,0,1,0,120,260,10,10,70,470,60
0,0,1,0,180,100,230,10,10,90,380
0,0,1,0,20,190,360,260,60,40,70
0,0,1,0,10,10,450,200,40,280,10
0,0,1,0,230,590,40,10,30,90,10
0,0,1,0,10,670,170,10,120,10,10
0,0,1,0,50,10,20,20,10,820,70
0,0,1,0,10,580,20,40,200,130,20
0,0,1,0,20,380,10,140,20,380,50
0,0,1,0,230,20,690,10,20,10,20
0,0,1,0,750,20,10,30,50,60,80
0,0,1,0,70,80,80,10,740,10,10
0,0,1,0,30,80,10,110,570,190,10
0,0,1,0,80,770,40,10,10,70,20
0,0,1,0,210,310,50,20,50,340,20
0,0,1,0,370,60,40,130,10,80,310
0,0,1,0,10,40,390,240,240,60,20
0,0,1,0,30,50,340,10,390,100,80
0,0,1,0,40,60,160,10,110,490,130
0,0,1,0,110,340,400,10,20,100,20
0,0,1,0,10,10,570,60,10,320,20
0,0,1,0,770,10,70,60,40,40,10
0,0,1,0,360,10,260,200,90,70,10
0,0,1,0,150,580,20,10,30,50,160
0,0,1,0,60,10,410,40,50,390,40
0,0,1,0,20,140,450,20,30,320,20
0,0,1,0,10,10,160,90,660,60,10
0,0,1,0,30,30,290,60,540,40,10
0,0,1,0,260,130,280,80,20,30,200
0,0,1,0,10,390,10,60,430,90,10
0,0,1,0,430,80,300,10,20,120,40
0,0,1,0,10,430,20,190,180,90,80
0,0,1,0,100,180,30,20,460,170,40
0,0,1,0,10,10,610,10,10,50,300
0,0,1,0,10,160,20,30,90,520,170
0,0,1,0,80,280,190,10,50,360,30
0,0,1,0,100,150,610,70,30,10,30
0,0,1,0,10,500,190,100,10,170,20
0,0,1,0,10,130,100,120,240,270,130
0,0,1,0,100,470,10,110,190,80,40
0,0,1,0,20,50,260,240,140,240,50
0,0,1,0,10,20,10,10,50,540,360
0,0,1,0,10,710,10,10,50,190,20
0,0,1,0,20,190,100,10,620,30,30
0,0,1,0,120,30,40,10,10,780,10
0,0,1,0,10,20,30,10,350,470,110
0,0,1,0,10,20,370,10,30,550,10
0,0,1,0,90,200,330,10,30,70,270
0,0,1,0,410,60,20,20,110,120,260
0,0,1,0,40,40,10,80,160,650,20
0,0,1,0,10,30,590,10,120,230,10
0,0,1,0,10,90,670,50,10,60,110
0,0,1,0,110,20,410,10,30,400,20
0,0,1,0,310,280,10,40,40,290,30
0,0,1,0,40,770,50,10,50,10,70
0,0,1,0,20,80,40,40,40,770,10
0,0,1,0,320,200,160,10,280,20,10
0,0,1,0,10,90,10,10,210,510,160
0,0,1,0,10,30,10,10,710,190,40
0,0,1,0,170,620,10,10,10,50,130
0,0,1,0,40,720,20,40,150,10,20
0,0,1,0,10,80,490,60,90,230,40
0,0,1,0,20,80,10,60,10,230,590
0,0,1,0,10,10,10,10,840,100,20
