position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,10,10,30,910,10,20,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,20,50,870,10,10,30
0,0,1,0,10,10,30,860,70,10,10
0,0,1,0,10,10,10,910,10,40,10
0,0,1,0,10,40,20,880,20,20,10
0,0,1,0,10,10,40,830,80,20,10
0,0,1,0,10,20,10,910,10,30,10
0,0,1,0,20,10,10,930,10,10,10
0,0,1,0,20,10,10,920,10,20,10
0,0,1,0,10,30,40,850,10,50,10
0,0,1,0,10,10,700,10,10,240,20
0,0,1,0,10,30,10,920,10,10,10
0,0,1,0,10,20,30,900,10,20,10
0,0,1,0,10,10,10,910,40,10,10
0,0,1,0,10,20,10,820,90,40,10
0,0,1,0,10,10,20,930,10,10,10
0,0,1,0,20,10,10,920,10,20,10
0,0,1,0,10,20,60,870,20,10,10
0,0,1,0,10,40,20,890,20,10,10
0,0,1,0,10,10,20,900,30,20,10
0,0,1,0,10,50,20,860,20,10,30
0,0,1,0,20,10,20,920,10,10,10
0,0,1,0,10,30,80,780,10,80,10
0,0,1,0,10,20,10,920,20,10,10
0,0,1,0,30,10,10,830,10,100,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,10,20,10,890,10,50,10
0,0,1,0,30,10,10,920,10,10,10
0,0,1,0,10,20,30,900,20,10,10
0,0,1,0,10,60,10,880,20,10,10
0,0,1,0,20,10,110,790,10,40,20
0,0,1,0,10,30,30,840,70,10,10
0,0,1,0,20,10,10,910,30,10,10
0,0,1,0,10,20,10,860,30,60,10
0,0,1,0,10,20,10,910,10,30,10
0,0,1,0,10,80,10,870,10,10,10
0,0,1,0,20,20,10,890,30,20,10
0,0,1,0,10,10,240,690,20,20,10
0,0,1,0,20,10,170,760,10,20,10
0,0,1,0,20,20,20,900,10,10,20
0,0,1,0,10,20,10,890,10,30,30
0,0,1,0,30,10,10,900,30,10,10
0,0,1,0,20,10,80,840,30,10,10
0,0,1,0,20,20,10,920,10,10,10
0,0,1,0,10,10,40,910,10,10,10
0,0,1,0,10,10,30,870,60,10,10
0,0,1,0,10,10,10,900,10,50,10
0,0,1,0,10,20,10,900,30,20,10
0,0,1,0,10,20,80,840,20,10,20
0,0,1,0,10,10,20,910,20,20,10
0,0,1,0,30,10,10,820,70,40,20
0,0,1,0,10,70,30,840,10,30,10
0,0,1,0,10,30,10,870,60,10,10
0,0,1,0,10,20,10,930,10,10,10
0,0,1,0,10,10,10,910,30,20,10
0,0,1,0,30,20,40,850,40,10,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,20,30,10,910,10,10,10
0,0,1,0,10,10,20,880,20,50,10
0,0,1,0,10,10,30,900,20,20,10
0,0,1,0,40,10,340,10,410,170,20
0,0,1,0,40,10,50,810,50,20,20
0,0,1,0,10,10,10,900,50,10,10
0,0,1,0,20,30,10,880,20,20,20
0,0,1,0,10,30,10,850,30,20,50
0,0,1,0,10,30,20,910,10,10,10
0,0,1,0,20,10,20,900,20,20,10
0,0,1,0,10,10,10,940,10,10,10
0,0,1,0,20,40,10,870,30,10,20
0,0,1,0,10,10,40,910,10,10,10
0,0,1,0,10,40,20,900,10,10,10
0,0,1,0,10,30,10,900,30,10,10
0,0,1,0,10,40,10,910,10,10,10
0,0,1,0,10,10,10,900,20,40,10
0,0,1,0,10,10,10,880,50,10,30
0,0,1,0,10,30,30,880,20,20,10
0,0,1,0,10,30,10,920,10,10,10
0,0,1,0,10,50,30,830,20,50,10
0,0,1,0,10,10,80,830,30,30,10
0,0,1,0,10,20,10,920,10,20,10
0,0,1,0,40,50,70,720,100,10,10
0,0,1,0,10,30,40,790,110,10,10
0,0,1,0,10,30,10,880,20,40,10
0,0,1,0,10,40,10,910,10,10,10
0,0,1,0,10,20,20,910,20,10,10
0,0,1,0,10,10,20,920,10,20,10
0,0,1,0,10,20,20,910,10,20,10
0,0,1,0,10,50,40,870,10,10,10
0,0,1,0,10,20,120,810,10,20,10
0,0,1,0,30,10,20,890,10,30,10
0,0,1,0,10,10,50,890,20,10,10
0,0,1,0,30,30,30,880,10,10,10
0,0,1,0,10,10,10,860,90,10,10
0,0,1,0,10,20,40,850,10,60,10
0,0,1,0,10,30,90,820,20,20,10
0,0,1,0,10,90,10,840,20,20,10
0,0,1,0,10,10,10,900,40,20,10
0,0,1,0,10,30,10,910,20,10,10
0,128,1,1,20,10,250,690,10,10,10
0,4398046511104,1,1,10,10,10,900,30,30,10
0,2097152,1,1,10,810,10,30,110,20,10
0,268435456,1,1,10,10,10,910,10,10,40
0,16384,1,1,10,60,40,800,10,70,10
0,4398046511104,1,1,10,10,40,890,10,30,10
0,268435456,1,1,30,10,40,840,60,10,10
0,4398046511104,1,1,10,10,30,850,10,60,30
0,2097152,1,1,30,250,520,170,10,10,10
0,128,1,1,20,40,10,900,10,10,10
0,16384,1,1,20,10,50,860,10,40,10
0,4398046511104,1,1,10,10,20,890,50,10,10
0,34359738368,1,1,10,70,90,770,20,30,10
0,128,1,1,10,10,20,930,10,10,10
0,1,1,1,10,20,90,830,20,10,20
0,34359738368,1,1,10,680,130,80,60,20,20
0,16384,1,1,10,130,10,750,80,10,10
0,16384,1,1,30,270,20,640,10,20,10
0,2097152,1,1,20,450,270,120,90,40,10
0,1,1,1,10,40,10,870,40,10,20
0,34359738368,1,1,10,160,10,210,570,10,30
0,1,1,1,10,20,150,740,20,40,20
0,128,1,1,10,20,10,920,10,10,20
0,34359738368,1,1,20,20,20,670,200,20,50
0,16384,1,1,10,80,20,860,10,10,10
0,16384,1,1,10,20,60,870,10,20,10
0,128,1,1,10,20,100,840,10,10,10
0,268435456,1,1,10,10,20,910,10,20,20
0,268435456,1,1,10,10,10,920,20,10,20
0,128,1,1,10,30,20,910,10,10,10
0,128,1,1,10,20,10,930,10,10,10
0,16384,1,1,10,140,30,770,10,30,10
0,268435456,1,1,10,10,80,790,30,20,60
0,34359738368,1,1,50,410,120,360,30,20,10
0,34359738368,1,1,10,10,100,20,830,10,20
0,1,1,1,10,30,90,740,10,90,30
0,268435456,1,1,20,10,110,810,10,30,10
0,34359738368,1,1,30,10,10,410,480,20,40
0,268435456,1,1,30,10,20,870,50,10,10
0,16384,1,1,20,10,80,840,20,20,10
0,16384,1,1,10,20,20,900,10,30,10
0,2097152,1,1,10,10,920,10,20,20,10
0,34359738368,1,1,10,90,10,840,30,10,10
0,2097152,1,1,10,640,20,120,90,100,20
0,1,1,1,10,70,30,860,10,10,10
0,16384,1,1,70,20,10,780,20,90,10
0,1,1,1,10,50,10,900,10,10,10
0,1,1,1,10,10,240,710,10,10,10
0,1,1,1,10,10,10,930,10,20,10
0,16384,1,1,10,140,10,810,10,10,10
0,128,1,1,20,20,10,920,10,10,10
0,34359738368,1,1,10,620,40,20,240,10,60
0,34359738368,1,1,50,840,40,10,20,10,30
0,34359738368,1,1,20,920,10,20,10,10,10
0,2097152,1,1,10,200,10,80,410,260,30
0,128,1,1,20,30,40,880,10,10,10
0,128,1,1,10,10,70,880,10,10,10
0,2097152,1,1,10,830,10,40,20,60,30
0,2097152,1,1,130,690,10,20,130,10,10
0,34359738368,1,1,20,280,10,30,640,10,10
0,1,1,1,10,10,10,940,10,10,10
0,2097152,1,1,10,930,10,10,10,20,10
0,1,1,1,20,10,60,870,20,10,10
0,2097152,1,1,10,840,80,40,10,10,10
0,268435456,1,1,20,10,30,830,10,40,60
0,16384,1,1,10,10,10,840,90,30,10
0,2097152,1,1,10,700,170,40,50,20,10
0,268435456,1,1,10,10,30,890,10,10,40
0,128,1,1,10,30,10,910,10,10,20
0,268435456,1,1,10,10,30,880,40,20,10
0,34359738368,1,1,10,480,10,30,400,10,60
0,128,1,1,30,20,70,850,10,10,10
0,2097152,1,1,10,150,140,70,190,430,10
0,34359738368,1,1,10,100,10,330,530,10,10
0,16384,1,1,20,10,10,900,20,30,10
0,1,1,1,20,20,20,820,90,20,10
0,34359738368,1,1,10,90,10,120,720,10,40
0,128,1,1,10,20,10,930,10,10,10
0,4398046511104,1,1,10,10,10,910,30,20,10
0,16384,1,1,10,10,10,940,10,10,10
0,16384,1,1,10,30,10,910,20,10,10
0,16384,1,1,10,60,20,870,20,10,10
0,34359738368,1,1,20,40,10,20,790,30,90
0,268435456,1,1,10,20,90,850,10,10,10
0,16384,1,1,10,60,20,870,20,10,10
0,128,1,1,10,20,10,930,10,10,10
0,2097152,1,1,10,560,270,60,50,40,10
0,4398046511104,1,1,10,10,10,850,30,80,10
0,268435456,1,1,10,10,10,930,10,10,20
0,34359738368,1,1,10,840,50,50,10,30,10
0,4398046511104,1,1,10,20,40,850,40,30,10
0,268435456,1,1,30,10,10,880,50,10,10
0,128,1,1,10,10,30,910,20,10,10
0,4398046511104,1,1,10,10,10,940,10,10,10
0,16384,1,1,10,10,20,840,50,60,10
0,1,1,1,50,10,50,860,10,10,10
0,16384,1,1,10,40,10,880,40,10,10
0,128,1,1,40,10,20,900,10,10,10
0,4398046511104,1,1,40,10,10,910,10,10,10
0,16384,1,1,10,20,40,870,10,40,10
128,16512,1,2,10,30,180,670,80,10,20
4398046511104,4398046511232,1,2,10,10,10,940,10,10,10
2097152,270532608,1,2,50,50,20,830,30,10,10
268435456,805306368,1,2,10,10,80,860,10,20,10
16384,16385,1,2,50,10,140,650,50,90,10
4398046511104,13194139533312,1,2,10,10,20,870,70,10,10
268435456,4398314946560,1,2,10,270,150,70,340,150,10
4398046511104,4432406249472,1,2,10,910,20,20,10,10,20
2097152,34361835520,1,2,20,920,10,10,10,20,10
128,16512,1,2,10,10,460,150,290,70,10
16384,4398046527488,1,2,10,10,10,940,10,10,10
4398046511104,13194139533312,1,2,10,60,10,860,10,40,10
34359738368,34628173824,1,2,10,40,290,580,10,60,10
128,4398046511232,1,2,10,20,10,930,10,10,10
1,2097153,1,2,10,10,10,10,910,10,40
34359738368,34359754752,1,2,100,140,40,690,10,10,10
