position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,20,10,10,10,930,10,10
0,0,1,0,30,10,10,10,920,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,20,10,930,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,20,140,800,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,20,10,10,930,10,10
0,0,1,0,10,10,10,30,900,30,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,20,930,10,10
0,0,1,0,20,10,10,10,930,10,10
0,0,1,0,10,10,20,80,860,10,10
0,0,1,0,10,10,20,20,920,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,930,10,20
0,0,1,0,10,10,10,10,910,40,10
0,0,1,0,10,10,10,130,820,10,10
0,0,1,0,10,10,10,10,930,20,10
0,0,1,0,30,10,10,10,920,10,10
0,0,1,0,20,10,10,10,930,10,10
0,0,1,0,20,10,30,10,910,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,920,10,30
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,30,910,10,20
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,60,890,10,10
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,10,10,10,70,880,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,20,20,10,10,920,10,10
0,0,1,0,30,10,10,10,920,10,10
0,0,1,0,20,10,10,10,890,50,10
0,0,1,0,10,10,10,20,930,10,10
0,0,1,0,10,10,10,40,910,10,10
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,50,10,10,20,890,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,20,10,10,930,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,20,930,10,10
0,0,1,0,40,10,10,10,910,10,10
0,0,1,0,10,10,10,10,930,10,20
0,0,1,0,10,10,30,30,900,10,10
0,0,1,0,80,10,10,10,870,10,10
0,0,1,0,10,10,10,40,910,10,10
0,0,1,0,10,10,20,10,930,10,10
0,0,1,0,10,10,20,10,920,10,20
0,0,1,0,180,10,20,20,750,10,10
0,0,1,0,10,10,20,30,910,10,10
0,0,1,0,30,10,10,20,910,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,40,10,10,10,900,10,20
0,0,1,0,50,10,10,10,900,10,10
0,0,1,0,10,10,20,560,380,10,10
0,0,1,0,30,10,10,10,910,20,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,20,10,930,10,10
0,0,1,0,10,10,10,10,930,10,20
0,0,1,0,10,10,10,160,790,10,10
0,0,1,0,20,10,10,30,900,20,10
0,0,1,0,10,10,30,10,920,10,10
0,0,1,0,10,10,10,80,870,10,10
0,0,1,0,40,10,20,20,890,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,20,10,10,10,930,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,30,900,30,10
0,0,1,0,20,10,30,20,900,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,30,10,10,10,920,10,10
0,0,1,0,10,10,10,10,930,10,20
0,0,1,0,10,10,20,10,930,10,10
0,0,1,0,10,10,20,10,920,20,10
0,0,1,0,10,20,10,20,920,10,10
0,0,1,0,10,10,10,60,890,10,10
0,0,1,0,10,10,10,10,930,10,20
0,0,1,0,10,10,20,10,930,10,10
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,40,10,10,60,840,10,30
0,0,1,0,10,10,20,90,850,10,10
0,0,1,0,10,10,10,30,920,10,10
