position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,20,10,10,20,920,10,10
0,0,1,0,20,10,10,20,920,10,10
0,0,1,0,10,10,10,50,890,10,20
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,20,20,60,860,20,10
0,0,1,0,10,10,10,20,920,20,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,40,900,20,10
0,0,1,0,10,10,10,50,900,10,10
0,0,1,0,10,10,10,120,830,10,10
0,0,1,0,10,10,20,30,910,10,10
0,0,1,0,10,10,10,50,900,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,30,910,20,10
0,0,1,0,10,20,10,160,780,10,10
0,0,1,0,30,10,10,30,900,10,10
0,0,1,0,10,30,10,10,920,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,20,930,10,10
0,0,1,0,10,20,10,30,910,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,90,860,10,10
0,0,1,0,10,10,20,80,860,10,10
0,0,1,0,10,10,20,20,920,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,10,10,10,90,840,30,10
0,0,1,0,10,10,30,190,740,10,10
0,0,1,0,10,30,10,100,790,30,30
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,20,10,20,910,20,10
0,0,1,0,10,10,10,20,930,10,10
0,0,1,0,20,10,10,10,930,10,10
0,0,1,0,10,10,10,160,790,10,10
0,0,1,0,20,10,10,190,750,10,10
0,0,1,0,10,10,10,40,910,10,10
0,0,1,0,20,10,10,10,920,20,10
0,0,1,0,10,10,30,20,910,10,10
0,0,1,0,10,10,10,40,910,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,10,40,910,10,10
0,0,1,0,20,10,20,10,920,10,10
0,0,1,0,10,10,20,10,930,10,10
0,0,1,0,10,10,10,10,930,20,10
0,0,1,0,10,10,10,10,930,20,10
0,0,1,0,10,20,10,120,820,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,30,10,10,20,900,20,10
0,0,1,0,10,10,10,20,930,10,10
0,0,1,0,10,10,10,40,910,10,10
0,0,1,0,10,10,10,80,840,40,10
0,0,1,0,10,10,10,20,930,10,10
0,0,1,0,30,20,10,20,900,10,10
0,0,1,0,10,10,10,10,940,10,10
0,0,1,0,10,10,20,30,910,10,10
0,0,1,0,10,10,10,30,920,10,10
0,0,1,0,20,10,10,40,900,10,10
0,0,1,0,10,10,10,40,910,10,10
0,0,1,0,10,10,10,50,890,20,10
0,0,1,0,10,10,10,50,900,10,10
