position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,10,10,90,830,30,20,10
0,0,1,0,100,20,350,440,50,30,10
0,0,1,0,10,10,730,130,100,10,10
0,0,1,0,10,10,730,210,20,10,10
0,0,1,0,10,10,550,330,70,20,10
0,0,1,0,30,30,550,330,30,20,10
0,0,1,0,10,20,590,130,230,10,10
0,0,1,0,10,30,750,150,10,10,40
0,0,1,0,10,10,840,80,30,20,10
0,0,1,0,10,50,480,370,30,10,50
0,0,1,0,10,80,70,500,260,70,10
0,0,1,0,10,40,100,770,20,50,10
0,0,1,0,10,10,840,90,20,10,20
0,0,1,0,20,20,480,320,140,10,10
0,0,1,0,10,30,40,780,20,10,110
0,0,1,0,10,20,790,140,20,10,10
0,0,1,0,40,30,200,680,30,10,10
0,0,1,0,10,10,90,780,60,10,40
0,0,1,0,60,10,250,570,90,10,10
0,0,1,0,20,60,440,190,120,160,10
0,0,1,0,50,10,60,820,10,40,10
0,0,1,0,10,20,650,250,30,20,20
0,0,1,0,10,10,740,170,20,40,10
0,0,1,0,10,40,500,340,80,20,10
0,0,1,0,20,60,590,260,40,10,20
0,0,1,0,10,20,70,680,10,10,200
0,0,1,0,10,10,50,660,40,220,10
0,0,1,0,10,20,140,780,20,10,20
0,0,1,0,10,30,120,800,10,20,10
0,0,1,0,10,10,120,810,30,10,10
0,0,1,0,10,20,360,550,20,20,20
0,0,1,0,20,10,530,390,10,20,20
0,0,1,0,10,10,50,890,20,10,10
0,0,1,0,10,20,220,670,50,10,20
0,0,1,0,20,20,740,130,30,50,10
0,0,1,0,60,10,680,200,20,20,10
0,0,1,0,10,90,80,730,50,10,30
0,0,1,0,10,40,790,110,30,10,10
0,0,1,0,10,10,170,770,10,10,20
0,0,1,0,10,10,140,780,20,10,30
0,0,1,0,10,30,100,820,20,10,10
0,0,1,0,10,80,170,330,320,80,10
0,0,1,0,40,50,410,220,10,260,10
0,0,1,0,10,30,790,100,40,20,10
0,0,1,0,10,10,50,900,10,10,10
0,0,1,0,10,10,670,210,50,20,30
0,0,1,0,20,130,20,740,70,10,10
0,0,1,0,10,30,600,210,50,60,40
0,0,1,0,10,40,20,870,40,10,10
0,0,1,0,10,10,400,450,100,20,10
0,0,1,0,10,30,310,490,10,130,20
0,0,1,0,20,20,260,620,30,40,10
0,0,1,0,10,10,810,130,10,10,20
0,0,1,0,10,10,40,770,100,40,30
0,0,1,0,20,20,20,840,80,10,10
0,0,1,0,10,10,200,570,170,20,20
0,0,1,0,10,20,310,590,40,20,10
0,0,1,0,20,10,130,580,240,10,10
0,0,1,0,10,20,10,670,50,80,160
0,0,1,0,10,30,570,310,60,10,10
0,0,1,0,10,10,140,780,30,20,10
0,0,1,0,20,30,30,830,50,10,30
0,0,1,0,10,10,670,240,10,30,30
0,0,1,0,10,10,790,150,20,10,10
0,0,1,0,10,10,820,120,10,20,10
0,0,1,0,10,10,760,140,20,50,10
0,0,1,0,10,10,470,350,110,20,30
0,0,1,0,10,30,330,580,20,20,10
0,0,1,0,10,20,470,340,110,10,40
0,0,1,0,10,40,30,850,20,40,10
0,0,1,0,10,30,170,460,300,10,20
0,0,1,0,10,30,360,490,90,10,10
0,0,1,0,20,10,70,800,80,10,10
0,0,1,0,10,10,430,360,40,90,60
0,0,1,0,10,40,140,270,510,10,20
0,0,1,0,20,20,660,220,50,20,10
0,0,1,0,30,30,130,770,20,10,10
0,0,1,0,10,20,70,870,10,10,10
0,0,1,0,20,20,660,240,40,10,10
0,0,1,0,10,30,700,160,60,20,20
0,0,1,0,20,40,660,190,60,20,10
0,0,1,0,10,30,640,70,190,50,10
0,0,1,0,10,100,20,820,30,10,10
0,0,1,0,30,30,650,60,140,30,60
0,0,1,0,10,10,700,230,10,10,30
0,0,1,0,10,10,170,750,40,10,10
0,0,1,0,10,80,80,70,670,80,10
0,0,1,0,20,20,30,860,30,30,10
0,0,1,0,10,110,20,780,40,10,30
0,0,1,0,20,20,40,850,20,30,20
0,0,1,0,10,40,120,760,40,20,10
