position,mask,active,move#,counts0,counts1,counts2,counts3,counts4,counts5,counts6
0,0,1,0,20,100,240,350,230,50,10
0,0,1,0,10,10,50,240,50,630,10
0,0,1,0,10,10,320,540,30,80,10
0,0,1,0,10,10,400,530,30,10,10
0,0,1,0,20,40,110,740,20,60,10
0,0,1,0,10,80,110,760,10,20,10
0,0,1,0,10,10,70,820,10,70,10
0,0,1,0,10,10,30,740,150,40,20
0,0,1,0,20,20,80,760,30,70,20
0,0,1,0,20,10,460,290,100,110,10
0,0,1,0,20,30,60,840,30,10,10
0,0,1,0,10,10,180,760,20,10,10
0,0,1,0,10,100,40,800,30,10,10
0,0,1,0,10,20,30,860,20,50,10
0,0,1,0,10,10,220,580,160,10,10
0,0,1,0,30,10,430,480,30,10,10
0,0,1,0,10,20,30,880,40,10,10
0,0,1,0,10,10,150,720,10,90,10
0,0,1,0,10,10,170,520,230,50,10
0,0,1,0,10,10,40,320,50,560,10
0,0,1,0,10,40,450,330,140,10,20
0,0,1,0,10,40,40,720,150,30,10
0,0,1,0,10,10,190,600,150,30,10
0,0,1,0,20,10,240,670,30,20,10
0,0,1,0,10,50,50,680,150,50,10
0,0,1,0,10,20,120,820,10,10,10
0,0,1,0,20,30,90,610,200,40,10
0,0,1,0,10,10,80,860,10,20,10
0,0,1,0,10,20,20,920,10,10,10
0,0,1,0,10,20,470,440,30,10,20
0,0,1,0,10,30,30,830,10,80,10
0,0,1,0,10,10,60,420,90,400,10
0,0,1,0,10,10,100,840,10,20,10
0,0,1,0,20,40,100,750,60,10,20
0,0,1,0,10,10,70,810,80,10,10
0,0,1,0,10,30,90,670,50,140,10
0,0,1,0,10,10,90,710,50,120,10
0,0,1,0,20,30,120,670,70,80,10
0,0,1,0,10,10,50,830,40,40,20
0,0,1,0,10,90,30,510,340,10,10
0,0,1,0,10,20,120,680,110,50,10
0,0,1,0,10,30,180,710,30,10,30
0,0,1,0,20,10,40,230,190,500,10
0,0,1,0,10,10,20,330,120,500,10
0,0,1,0,10,10,120,790,10,40,20
0,0,1,0,10,20,140,240,390,180,20
0,0,1,0,10,10,150,760,50,10,10
0,0,1,0,10,10,80,310,20,560,10
0,0,1,0,60,10,280,600,20,20,10
0,0,1,0,10,10,50,880,30,10,10
0,0,1,0,10,180,90,120,580,10,10
0,0,1,0,10,20,560,70,270,60,10
0,0,1,0,10,20,210,510,60,170,20
0,0,1,0,10,20,30,460,170,300,10
0,0,1,0,20,20,70,550,260,70,10
0,0,1,0,10,10,60,780,60,70,10
0,0,1,0,20,10,360,190,90,320,10
0,0,1,0,10,10,130,660,100,80,10
0,0,1,0,10,10,70,390,50,460,10
0,0,1,0,10,80,250,470,20,160,10
0,0,1,0,10,10,120,460,320,70,10
0,0,1,0,10,10,50,570,170,170,20
0,0,1,0,10,10,150,790,10,20,10
0,0,1,0,20,20,410,440,90,10,10
0,0,1,0,40,10,60,240,390,250,10
0,0,1,0,60,20,250,460,190,10,10
0,0,1,0,10,60,40,510,350,20,10
0,0,1,0,10,10,60,700,190,20,10
0,0,1,0,10,10,70,880,10,10,10
0,0,1,0,10,10,140,810,10,10,10
0,0,1,0,10,10,170,680,90,30,10
0,0,1,0,10,10,170,460,10,330,10
0,0,1,0,30,10,40,830,50,30,10
0,0,1,0,30,10,160,550,100,140,10
0,0,1,0,10,10,80,270,140,480,10
0,0,1,0,20,10,100,310,70,480,10
0,0,1,0,10,60,50,490,20,360,10
0,0,1,0,10,10,740,200,20,10,10
0,0,1,0,10,10,30,170,220,540,20
0,0,1,0,20,20,100,830,10,10,10
0,0,1,0,10,20,70,800,70,20,10
0,0,1,0,10,10,40,730,10,180,20
0,0,1,0,20,10,60,730,20,150,10
0,0,1,0,60,60,50,570,90,160,10
0,0,1,0,10,20,90,510,330,10,30
0,0,1,0,10,10,320,560,80,10,10
0,0,1,0,10,10,110,840,10,10,10
0,0,1,0,10,10,220,650,90,10,10
0,0,1,0,10,40,50,730,110,50,10
0,0,1,0,10,10,310,440,210,10,10
0,0,1,0,10,10,50,860,10,50,10
0,0,1,0,20,10,430,480,20,30,10
0,0,1,0,20,80,140,380,30,340,10
0,0,1,0,30,10,110,800,30,10,10
0,0,1,0,10,30,250,470,160,50,30
0,0,1,0,10,10,60,70,670,170,10
0,0,1,0,10,10,70,430,120,350,10
0,0,1,0,10,10,70,830,10,60,10
0,0,1,0,30,10,20,80,50,800,10
0,0,1,0,10,10,80,870,10,10,10
0,16384,1,1,870,20,10,20,50,20,10
0,268435456,1,1,10,790,70,10,10,20,90
0,34359738368,1,1,50,10,580,40,30,280,10
0,16384,1,1,860,10,10,30,70,10,10
0,128,1,1,10,670,210,20,60,10,20
0,1,1,1,820,20,20,80,40,10,10
0,2097152,1,1,20,10,20,10,880,40,20
0,2097152,1,1,10,10,50,10,890,10,20
0,128,1,1,10,470,80,160,210,60,10
0,34359738368,1,1,90,10,760,10,80,40,10
0,34359738368,1,1,50,10,790,20,30,90,10
0,1,1,1,120,80,10,760,10,10,10
0,268435456,1,1,20,20,560,10,20,350,20
0,4398046511104,1,1,10,10,620,300,20,30,10
0,2097152,1,1,10,10,20,10,920,10,20
0,268435456,1,1,10,20,800,80,10,40,40
0,4398046511104,1,1,10,40,50,570,80,240,10
0,4398046511104,1,1,10,10,60,790,20,100,10
0,16384,1,1,660,10,10,20,270,20,10
0,268435456,1,1,30,20,780,80,30,20,40
0,128,1,1,10,250,40,10,660,10,20
0,128,1,1,10,770,50,70,50,40,10
0,1,1,1,340,20,10,540,70,10,10
